input_text	prefix	target_text	Unnamed: 0
PersonX crosses the line	xReact	accomplished	
PersonX crosses the street	xAttr	busy	
PersonX crosses the street	xNeed	shoes	
PersonX crosses the street	xReact	determined	
PersonX crosses the street	xWant	to go inside	
PersonX crunches numbers	xAttr	skilled	
PersonX crunches numbers	xNeed	to be an accountant	
PersonX crunches numbers	xReact	awesome	
PersonX crunches numbers	xWant	to open a shop	
PersonX cups PersonY's cheek	xAttr	playful	
PersonX cups PersonY's cheek	xNeed	to approach PersonY	
PersonX cups PersonY's cheek	xReact	ready to speak	
PersonX cups PersonY's cheek	xWant	to kiss PersonY	
PersonX cups PersonY's face	xAttr	tender	
PersonX cups PersonY's face	xNeed	sit in front of person y	
PersonX cups PersonY's face	xReact	warm or happy.	
PersonX cups PersonY's face	xWant	pull person y's face closer	
PersonX cures PersonX's boredom	xAttr	inventive	
PersonX cures PersonX's boredom	xIntent	to not be bored	284889.0
PersonX cures PersonX's boredom	xNeed	to be bored	
PersonX cures PersonX's boredom	xReact	joyful	
PersonX cures PersonX's boredom	xWant	to not get bored again	
PersonX curls around PersonY	xAttr	protective	
PersonX curls around PersonY	xIntent	to get warm	594635.0
PersonX curls around PersonY	xNeed	lie down with personY	
PersonX curls around PersonY	xReact	content	
PersonX cuts PersonX's hair herself	xAttr	skillful	
PersonX cuts PersonX's hair herself	xIntent	to save money.	313610.0
PersonX cuts PersonX's hair herself	xNeed	to have hair	
PersonX cuts PersonX's hair herself	xReact	skillful	
PersonX cuts PersonX's hair very short	xAttr	talented	
PersonX cuts PersonX's hair very short	xNeed	get scissors	
PersonX cuts PersonX's hair very short	xReact	fresh	
PersonX cuts PersonX's hair very short	xWant	go to the barber	
PersonX cuts PersonX's own hair	xAttr	independent	
PersonX cuts PersonX's own hair	xIntent	none	299204.0
PersonX cuts PersonX's own hair	xNeed	obtain scissors	
PersonX cuts PersonX's own hair	xReact	good	
PersonX cuts PersonY's finger	xAttr	violent	
PersonX cuts PersonY's finger	xNeed	Wash the vegetables.	
PersonX cuts PersonY's finger	xReact	regret	
PersonX cuts PersonY's finger	xWant	Apologize	
PersonX cuts PersonY's grass	xAttr	helpful	
PersonX cuts PersonY's grass	xNeed	ask what PersonY needs	
PersonX cuts PersonY's grass	xReact	tired	
PersonX cuts PersonY's grass	xWant	to get paid	
PersonX cuts PersonY's nails	xAttr	Gentle	
PersonX cuts PersonY's nails	xNeed	to soak PersonY's hands in warm water	
PersonX cuts PersonY's nails	xReact	accomplished	
PersonX cuts PersonY's nails	xWant	to file PersonY's nails	
PersonX cuts a figure	xAttr	talented	
PersonX cuts a figure	xNeed	find the figure to cut	
PersonX cuts a figure	xReact	relieved	
PersonX cuts a figure	xWant	double check their work	
PersonX cuts a wide swath	xAttr	customizing	
PersonX cuts a wide swath	xNeed	to make room	
PersonX cuts a wide swath	xReact	acomplished	
PersonX cuts a wide swath	xWant	to get where they are going	
PersonX cuts both ways	xAttr	sharp	
PersonX cuts both ways	xNeed	to have scissors	
PersonX cuts both ways	xReact	respected	
PersonX cuts both ways	xWant	to do it one way	
PersonX cuts hair	xAttr	precise	
PersonX cuts hair	xNeed	someone's hair to cut.	
PersonX cuts hair	xReact	confident	
PersonX cuts hair	xWant	to brush out the hair.	
PersonX cuts it	xAttr	impulsive	
PersonX cuts it	xNeed	pick up scissors	
PersonX cuts it	xReact	ok	
PersonX cuts it	xWant	to spread it out	
PersonX cuts my hair	xAttr	talented	
PersonX cuts my hair	xIntent	help look nice.	458867.0
PersonX cuts my hair	xNeed	to know how	
PersonX cuts my hair	xReact	better	
PersonX cuts off PersonY's head	xAttr	violent	
PersonX cuts off PersonY's head	xIntent	none	586373.0
PersonX cuts off PersonY's head	xNeed	a sharp object	
PersonX cuts off PersonY's head	xReact	nervous	
PersonX cuts red tape	xAttr	efficient	
PersonX cuts red tape	xNeed	to get scissors	
PersonX cuts red tape	xReact	like they are in charge.	
PersonX cuts red tape	xWant	to separate the pieces	
PersonX cuts the mustard	xAttr	competent	
PersonX cuts the mustard	xIntent	to be polite	231822.0
PersonX cuts the mustard	xNeed	to eat beans	
PersonX cuts the mustard	xReact	satisfied	
PersonX cuts the ribbon	xAttr	influential	
PersonX cuts the ribbon	xIntent	to be a part of the ceremony	431732.0
PersonX cuts the ribbon	xNeed	Pays it off	
PersonX cuts the ribbon	xReact	joyous	
PersonX cuts the tree down	xAttr	strong	
PersonX cuts the tree down	xNeed	to get a saw	
PersonX cuts the tree down	xReact	guilty about it	
PersonX cuts the tree down	xWant	to clean up	
PersonX cuts to the chase	xAttr	hurried	
PersonX cuts to the chase	xIntent	doesn't want to waste any time	214787.0
PersonX cuts to the chase	xNeed	to find out what they need to do	
PersonX cuts to the chase	xReact	happy not to waste time.	
PersonX dances together	xAttr	graceful	
PersonX dances together	xNeed	to go out clubbing	
PersonX dances together	xReact	happy	
PersonX dances together	xWant	to learn a different dancing style	
PersonX dances with PersonX's friends	xAttr	social	
PersonX dances with PersonX's friends	xNeed	to find their friends	
PersonX dances with PersonX's friends	xReact	happy.	
PersonX dances with PersonX's friends	xWant	to have fun with their friends	
PersonX dates PersonX's girlfriend	xAttr	faithful	
PersonX dates PersonX's girlfriend	xIntent	express their love	320502.0
PersonX dates PersonX's girlfriend	xNeed	to invite her	
PersonX dates PersonX's girlfriend	xReact	good for having someone to share parts of his life with	
PersonX dates PersonX's girlfriend	xWant	to propose to her	
PersonX dates back to the days	xAttr	wise	
PersonX dates back to the days	xNeed	to remember 15-cent pizza slice	
PersonX dates back to the days	xReact	nostalgic	
PersonX dates back to the days	xWant	to muse over fond, nostalgic memories	
PersonX dates for 3 years	xAttr	romantic	
PersonX dates for 3 years	xIntent	stability	681477.0
PersonX dates for 3 years	xNeed	meet someone	
PersonX dates for 3 years	xReact	happy.	
PersonX dates for 3 years	xWant	to find someone to marry	
PersonX dates for a year	xAttr	committed	
PersonX dates for a year	xIntent	to marry her	480518.0
PersonX dates for a year	xNeed	Go on dating websites	
PersonX dates for a year	xReact	partnered	
PersonX decides to adopt PersonY	xAttr	kind	
PersonX decides to adopt PersonY	xIntent	wants to care for someone	354868.0
PersonX decides to adopt PersonY	xNeed	to approach PersonY	
PersonX decides to adopt PersonY	xReact	love	
PersonX decides to adopt PersonY	xWant	to put in the paperwork	
PersonX decides to adopt the cat	xAttr	responsible	
PersonX decides to adopt the cat	xIntent	to have companionship	683952.0
PersonX decides to adopt the cat	xNeed	find a cat to adopt	
PersonX decides to adopt the cat	xReact	happy	
PersonX decides to ask PersonY out	xAttr	Bold	
PersonX decides to ask PersonY out	xNeed	an interest	
PersonX decides to ask PersonY out	xReact	anxious	
PersonX decides to ask PersonY out	xWant	to get to know PersonY better	
PersonX decides to be more careful next time	xAttr	observant	
PersonX decides to be more careful next time	xNeed	to do a dangerous action	
PersonX decides to be more careful next time	xReact	embarrassed	
PersonX decides to be more careful next time	xWant	to find safer ways to do such action.	
PersonX decides to become a teacher	xAttr	smart	
PersonX decides to become a teacher	xNeed	to do research	
PersonX decides to become a teacher	xReact	determined	
PersonX decides to become a teacher	xWant	to go to school	
PersonX decides to buy a new car	xAttr	rich	
PersonX decides to buy a new car	xIntent	to get to school	373632.0
PersonX decides to buy a new car	xNeed	To have a car	
PersonX decides to buy a new car	xReact	excited	
PersonX decides to buy a new car	xWant	To have luxury in life	
PersonX decides to buy a new pair	xAttr	wealthy	
PersonX decides to buy a new pair	xNeed	to do the research	
PersonX decides to buy a new pair	xReact	happy - x likes the new shoes	
PersonX decides to buy a new pair	xWant	to buy something.	
PersonX decides to call PersonY	xAttr	curious	
PersonX decides to call PersonY	xIntent	to tell person y something.	372566.0
PersonX decides to call PersonY	xNeed	find the phone.	
PersonX decides to call PersonY	xReact	very enthusiastic and caring	
PersonX decides to call PersonY	xWant	cross out her to do list.	
PersonX decides to check it out	xAttr	Aware	
PersonX decides to check it out	xIntent	to find out what its like	459098.0
PersonX decides to check it out	xNeed	get flashlight	
PersonX decides to check it out	xReact	happy	
PersonX decides to check it out	xWant	to get to the car	
PersonX decides to do something about it	xAttr	Proactive	
PersonX decides to do something about it	xNeed	to have financial problem	
PersonX decides to do something about it	xReact	stressed	
PersonX decides to do something about it	xWant	to take initiative	
PersonX decides to face PersonX's fears	xAttr	daring	
PersonX decides to face PersonX's fears	xNeed	to muster up bravery	
PersonX decides to face PersonX's fears	xReact	nervous	
PersonX decides to face PersonX's fears	xWant	to be brave	
PersonX decides to flip a coin	xAttr	indecisive	
PersonX decides to flip a coin	xNeed	reach into their pocket	
PersonX decides to flip a coin	xReact	happy	
PersonX decides to flip a coin	xWant	save the coin	
PersonX decides to get a cat	xAttr	adventurous	
PersonX decides to get a cat	xIntent	wants to have a pet cat	354615.0
PersonX decides to get a cat	xNeed	to know about it	
PersonX decides to get a cat	xReact	satisfied	
PersonX decides to get a dog	xAttr	lonely	
PersonX decides to get a dog	xIntent	to have a companion	681358.0
PersonX decides to get a dog	xNeed	to read about canine habits and behavior	
PersonX decides to get a dog	xReact	happy they got a pet	
PersonX decides to get a job	xAttr	motivated	
PersonX decides to get a job	xIntent	to earn money	338644.0
PersonX decides to get a job	xNeed	to run out of money	
PersonX decides to get a job	xReact	responsible	
PersonX decides to get married	xAttr	excited	
PersonX decides to get married	xIntent	to be loved.	605554.0
PersonX decides to get married	xNeed	to get the right person	
PersonX decides to get married	xReact	loved	
PersonX decides to get one	xAttr	decisive	
PersonX decides to get one	xNeed	to see one for sale	
PersonX decides to get one	xReact	hungry	
PersonX decides to get one	xWant	to use the new item	
PersonX decides to give it a try	xAttr	curious	
PersonX decides to give it a try	xIntent	do something new	143859.0
PersonX decides to give it a try	xNeed	take the thing in hand	
PersonX decides to give it a try	xReact	positive	
PersonX decides to go camping	xAttr	adventurous	
PersonX decides to go camping	xNeed	somewhere to go	
PersonX decides to go camping	xReact	happy	
PersonX decides to go camping	xWant	to enjoy nature	
PersonX decides to go for a run	xAttr	healthy	
PersonX decides to go for a run	xNeed	to don running gear	
PersonX decides to go for a run	xReact	energized	
PersonX decides to go for a run	xWant	to drink water	
PersonX decides to go for it	xAttr	adventurous	
PersonX decides to go for it	xIntent	give it a shot	498607.0
PersonX decides to go for it	xNeed	have a challenge ahead of them	
PersonX decides to go for it	xReact	determined	
PersonX decides to go for it	xWant	To be independent	
PersonX decides to go on vacation	xAttr	rich	
PersonX decides to go on vacation	xIntent	to enjoy vacation	354908.0
PersonX decides to go on vacation	xNeed	to gather up travel brochures	
PersonX decides to go on vacation	xReact	happy	
PersonX decides to go shopping	xAttr	impulsive	
PersonX decides to go shopping	xIntent	to get some new things	327767.0
PersonX decides to go shopping	xNeed	to make a shopping list	
PersonX decides to go shopping	xReact	frugal	
PersonX decides to go swimming	xAttr	hot	
PersonX decides to go swimming	xIntent	to cool down in the hot weather.	360494.0
PersonX decides to go swimming	xNeed	to put on his bathing suit	
PersonX decides to go swimming	xReact	happy	
PersonX decides to go swimming	xWant	to dry off with a towel	
PersonX decides to go there	xAttr	decisive	
PersonX decides to go there	xIntent	to go to see friends	421366.0
PersonX decides to go there	xNeed	Drive	
PersonX decides to go there	xReact	relief	
PersonX decides to go to sleep	xAttr	tired	
PersonX decides to go to sleep	xIntent	to be well rested for tomorrow	366946.0
PersonX decides to go to sleep	xNeed	go to their bedroom	
PersonX decides to go to sleep	xReact	energized	
PersonX decides to go to the doctor	xAttr	practical	
PersonX decides to go to the doctor	xNeed	to find a reason to consider going to the doctor	
PersonX decides to go to the doctor	xReact	better	
PersonX decides to go to the doctor	xWant	to make an appointment with the doctor	
PersonX decides to go to the mall	xAttr	decisive	
PersonX decides to go to the mall	xIntent	to walk around	614011.0
PersonX decides to go to the mall	xNeed	get dressed	
PersonX decides to go to the mall	xReact	satisfied	
PersonX decides to hire a tutor	xAttr	confused	
PersonX decides to hire a tutor	xNeed	to research tutors	
PersonX decides to hire a tutor	xReact	good	
PersonX decides to hire a tutor	xWant	to score better grades	
PersonX decides to leave	xAttr	a quitter	
PersonX decides to leave	xNeed	make sure nothing important is going on	
PersonX decides to leave	xReact	content	
PersonX decides to leave	xWant	walk out the door	
PersonX decides to make PersonY's breakfast in bed	xAttr	hardworking	
PersonX decides to make PersonY's breakfast in bed	xIntent	to surprise persony	578078.0
PersonX decides to make PersonY's breakfast in bed	xNeed	to go to the kitchen	
PersonX decides to make PersonY's breakfast in bed	xReact	excited	
PersonX decides to make breakfast	xAttr	thoughtful	
PersonX decides to make breakfast	xNeed	go to store	
PersonX decides to make breakfast	xReact	tired and weary.	
PersonX decides to make breakfast	xWant	eat breakfast	
PersonX decides to move	xAttr	adventurous	
PersonX decides to move	xIntent	to improve his standard of living	698401.0
PersonX decides to move	xNeed	to live somewhere	
PersonX decides to move	xReact	excited	
PersonX decides to move in together	xAttr	brave	
PersonX decides to move in together	xIntent	to have fun with a friend.	365382.0
PersonX decides to move in together	xNeed	to save money	
PersonX decides to move in together	xReact	happy	
PersonX decides to not be friends with PersonY	xAttr	mean	
PersonX decides to not be friends with PersonY	xIntent	to get rid of them	366775.0
PersonX decides to not be friends with PersonY	xNeed	have a bad experience with PersonY	
PersonX decides to not be friends with PersonY	xReact	happy	
PersonX decides to not be friends with PersonY	xWant	To be alone	
PersonX decides to play	xAttr	helpful	
PersonX decides to play	xIntent	to make music	525893.0
PersonX decides to play	xNeed	to get a game	
PersonX decides to play	xReact	pleased	
PersonX decides to pull an all-nighter	xAttr	studious	
PersonX decides to pull an all-nighter	xIntent	to make a good grade	358994.0
PersonX decides to pull an all-nighter	xNeed	to sit on a chair	
PersonX decides to pull an all-nighter	xReact	tired	
PersonX decides to pull an allnighter	xAttr	motivated	
PersonX decides to pull an allnighter	xNeed	get their textbooks ready	
PersonX decides to pull an allnighter	xReact	industrious	
PersonX decides to pull an allnighter	xWant	to drink coffee	
PersonX decides to pull over	xAttr	drunk	
PersonX decides to pull over	xIntent	to stop driving.	634162.0
PersonX decides to pull over	xNeed	to be in the car.	
PersonX decides to pull over	xReact	cautious	
PersonX decides to start a business	xAttr	nervous	
PersonX decides to start a business	xNeed	get legal information	
PersonX decides to start a business	xReact	anxious about what's next	
PersonX decides to start a business	xWant	to embark on a new venture	
PersonX decides to take a break	xAttr	tired	
PersonX decides to take a break	xIntent	to relax	678564.0
PersonX decides to take a break	xNeed	go biking	
PersonX decides to take a break	xReact	relaxed	
PersonX decides to take a chance	xAttr	Risky	
PersonX decides to take a chance	xIntent	to be bold	357080.0
PersonX decides to take a chance	xNeed	do a research	
PersonX decides to take a chance	xReact	good	
PersonX decides to take a nap	xAttr	tired	
PersonX decides to take a nap	xIntent	to get some rest	326043.0
PersonX decides to take a nap	xNeed	to find a place to lay down.	
PersonX decides to take a nap	xReact	well rested	
PersonX decides to take a walk	xAttr	active	
PersonX decides to take a walk	xNeed	to go outside	
PersonX decides to take a walk	xReact	more stable	
PersonX decides to take a walk	xWant	to get in shape	
PersonX decides to throw a party	xAttr	thankful	
PersonX decides to throw a party	xNeed	plan for many guests	
PersonX decides to throw a party	xReact	excited	
PersonX decides to throw a party	xWant	sends out invitations	
PersonX decides to try one	xAttr	apprehensive	
PersonX decides to try one	xIntent	to stop feeling curious	363550.0
PersonX decides to try one	xNeed	goes to a new restaurant	
PersonX decides to try one	xReact	affirmed to know what its like	
PersonX decides to try online dating	xAttr	Hopeful	
PersonX decides to try online dating	xNeed	to want to meet someone	
PersonX decides to try online dating	xReact	happy	
PersonX decides to try online dating	xWant	to find someone nice	
PersonX decides to try out for the team	xAttr	adventurous	
PersonX decides to try out for the team	xNeed	to prepare for tryouts.	
PersonX decides to try out for the team	xReact	accomplished	
PersonX decides to try out for the team	xWant	to check if they made the team.	
PersonX decides to try something new	xAttr	adventerous	
PersonX decides to try something new	xNeed	to hate doing old stuff.	
PersonX decides to try something new	xReact	energized	
PersonX decides to try something new	xWant	to have a new experience	
PersonX decides to wait	xAttr	patient	
PersonX decides to wait	xIntent	patient	527817.0
PersonX decides to wait	xNeed	to deliberate	
PersonX decides to wait	xReact	impatient	
PersonX decides to watch a movie	xAttr	content	
PersonX decides to watch a movie	xIntent	to be happy	362060.0
PersonX decides to watch a movie	xNeed	to open Netflix	
PersonX decides to watch a movie	xReact	satisfied	
PersonX decides what to eat	xAttr	decisive	
PersonX decides what to eat	xIntent	to eat	516243.0
PersonX decides what to eat	xNeed	to look at a menu	
PersonX decides what to eat	xReact	fed	
PersonX decides would go	xAttr	doesn't make sense	
PersonX decides would go	xNeed	to make plans	
PersonX decides would go	xReact	proud	
PersonX decides would go	xWant	to go out	
PersonX declares PersonX's intention	xAttr	Trustworthy	
PersonX declares PersonX's intention	xNeed	to call people	
PersonX declares PersonX's intention	xReact	relieved	
PersonX declares PersonX's intention	xWant	to let it be know	
PersonX declines PersonY's invitation	xAttr	confident	
PersonX declines PersonY's invitation	xNeed	to call and let them know	
PersonX declines PersonY's invitation	xReact	bad.	
PersonX declines PersonY's invitation	xWant	to stay home that night	
PersonX decorates PersonX's home	xAttr	eager	
PersonX decorates PersonX's home	xIntent	to make their home more comfortable	311018.0
PersonX decorates PersonX's home	xNeed	get out the decorations	
PersonX decorates PersonX's home	xReact	satisfied	
PersonX decorates PersonX's house for	xAttr	Creative	
PersonX decorates PersonX's house for	xIntent	to show off	320092.0
PersonX decorates PersonX's house for	xNeed	buy furniture	
PersonX decorates PersonX's house for	xReact	accomplished	
PersonX decorates PersonX's house for	xWant	clean up	
PersonX deepens PersonX's understanding	xAttr	knowledgeable	
PersonX deepens PersonX's understanding	xNeed	to learn	
PersonX deepens PersonX's understanding	xReact	much smarter	
PersonX deepens PersonX's understanding	xWant	read a book	
PersonX deletes PersonX's account	xAttr	mad	
PersonX deletes PersonX's account	xIntent	to delete it	308311.0
PersonX deletes PersonX's account	xNeed	to of made an account	
PersonX deletes PersonX's account	xReact	free	
PersonX delivers PersonY from evil	xAttr	heroic	
PersonX delivers PersonY from evil	xNeed	Scary about the evil	
PersonX delivers PersonY from evil	xReact	happy	
PersonX delivers PersonY from evil	xWant	sad	
PersonX delivers PersonY's message	xAttr	kind	
PersonX delivers PersonY's message	xNeed	to travel	
PersonX delivers PersonY's message	xReact	satisfied on fulfilling his duty.	
PersonX delivers PersonY's message	xWant	to find out their reaction	
PersonX delivers a package	xAttr	Competent	
PersonX delivers a package	xIntent	make sure it is received	420797.0
PersonX delivers a package	xNeed	to have the address to deliver the package to	
PersonX delivers a package	xReact	content	
PersonX delivers newspapers	xAttr	Hardworking	
PersonX delivers newspapers	xNeed	to have a car.	
PersonX delivers newspapers	xReact	tired	
PersonX delivers newspapers	xWant	to make money.	
PersonX delivers the goods	xAttr	capable	
PersonX delivers the goods	xNeed	pick the articles up	
PersonX delivers the goods	xReact	pleasant, pleased	
PersonX delivers the goods	xWant	get back in his car	
PersonX demands all the money	xAttr	persuasive	
PersonX demands all the money	xIntent	to steal	521965.0
PersonX demands all the money	xNeed	to have a reason to get the money	
PersonX demands all the money	xReact	sorry for his act	
PersonX demands all the money	xWant	to keep the money safe	
PersonX denies everything	xAttr	innocent	
PersonX denies everything	xNeed	To be at crime scene	
PersonX denies everything	xReact	sly	
PersonX denies everything	xWant	To get out of case	
PersonX depends upon circumstances	xAttr	responsive	
PersonX depends upon circumstances	xNeed	To align their situation	
PersonX depends upon circumstances	xReact	glad he waited before making a decision	
PersonX depends upon circumstances	xWant	to create opportunity	
PersonX depends upon factors	xAttr	understanding	
PersonX depends upon factors	xIntent	none	241012.0
PersonX depends upon factors	xNeed	to find out the factors	
PersonX depends upon factors	xReact	good	
PersonX depends upon the condition	xAttr	trusting	
PersonX depends upon the condition	xNeed	to keep an eye on the weather	
PersonX depends upon the condition	xReact	like they are making the right decisions	
PersonX depends upon the condition	xWant	the condition to happen	
PersonX depends upon the kind	xAttr	needy	
PersonX depends upon the kind	xIntent	to be dependable	268492.0
PersonX depends upon the kind	xNeed	to ask for help	
PersonX depends upon the kind	xReact	satisfied	
PersonX depends upon the kind	xWant	to appreciate	
PersonX depends upon the state	xAttr	Poor	
PersonX depends upon the state	xIntent	none	267512.0
PersonX depends upon the state	xNeed	to be poor	
PersonX depends upon the state	xReact	dependent.	
PersonX depends upon the state	xWant	To be provided for	
PersonX depends upon the temperature	xAttr	hopeful	
PersonX depends upon the temperature	xIntent	to decide what to wear.	264433.0
PersonX depends upon the temperature	xNeed	to look out for the forecast	
PersonX depends upon the temperature	xReact	productive	
PersonX derives PersonX's powers from the consent	xAttr	strong	
PersonX derives PersonX's powers from the consent	xIntent	to control	124488.0
PersonX derives PersonX's powers from the consent	xNeed	to gain the consent	
PersonX derives PersonX's powers from the consent	xReact	dominant	
PersonX derives PersonY benefit	xAttr	encouraging	
PersonX derives PersonY benefit	xIntent	to irritate him	275930.0
PersonX derives PersonY benefit	xNeed	to suppress their consciences	
PersonX derives PersonY benefit	xReact	happy	
PersonX designs PersonY experiment	xAttr	eager	
PersonX designs PersonY experiment	xNeed	to collaborate with PersonY	
PersonX designs PersonY experiment	xReact	artsy	
PersonX designs PersonY experiment	xWant	to carry out the experiment	
PersonX desperately wanted	xAttr	dependent	
PersonX desperately wanted	xIntent	something	688429.0
PersonX desperately wanted	xNeed	to think of what he/she wanted	
PersonX desperately wanted	xReact	longing	
PersonX determines PersonY's customer base	xAttr	considerate	
PersonX determines PersonY's customer base	xIntent	to be in charge	162076.0
PersonX determines PersonY's customer base	xNeed	research, collect data on customers	
PersonX determines PersonY's customer base	xReact	responsible	
PersonX determines PersonY's customer base	xWant	adjust person x's marketing plan accordingly	
PersonX develops PersonX's potential	xAttr	determined	
PersonX develops PersonX's potential	xIntent	to excel in life	106637.0
PersonX develops PersonX's potential	xNeed	work hard	
PersonX develops PersonX's potential	xReact	good about themselves	
PersonX develops PersonX's skills	xAttr	Hard worker	
PersonX develops PersonX's skills	xIntent	to learn more	78359.0
PersonX develops PersonX's skills	xNeed	to practice to gain skill	
PersonX develops PersonX's skills	xReact	better	
PersonX develops PersonY attitude	xAttr	controlling	
PersonX develops PersonY attitude	xIntent	to be different	670561.0
PersonX develops PersonY attitude	xNeed	to talk to person y	
PersonX develops PersonY attitude	xReact	uncomfortable	
PersonX develops PersonY attitude	xWant	to become happier	
PersonX develops PersonY interest	xAttr	proud	
PersonX develops PersonY interest	xIntent	to learn something new	72297.0
PersonX develops PersonY interest	xNeed	to know their interests	
PersonX develops PersonY interest	xReact	curious	
PersonX develops PersonY understanding	xAttr	helpful	
PersonX develops PersonY understanding	xIntent	to be nice	74518.0
PersonX develops PersonY understanding	xNeed	to find PersonY	
PersonX develops PersonY understanding	xReact	happy	
PersonX develops PersonY understanding	xWant	to know everything about PersonY	
PersonX develops PersonY's potential	xAttr	organized	
PersonX develops PersonY's potential	xIntent	to mentor someone	97123.0
PersonX develops PersonY's potential	xNeed	to get a job as a coach	
PersonX develops PersonY's potential	xReact	proud	
PersonX devises a plan	xAttr	strategic	
PersonX devises a plan	xIntent	to make something happen	483133.0
PersonX devises a plan	xNeed	to have an objective	
PersonX devises a plan	xReact	accomplished and proud that they came up with a solution	
PersonX diagnoses with cancer	xAttr	saddened	
PersonX diagnoses with cancer	xIntent	none	400030.0
PersonX diagnoses with cancer	xNeed	to understand what cancer is	
PersonX diagnoses with cancer	xReact	sad.	
PersonX dies PersonY's hair	xAttr	creative	
PersonX dies PersonY's hair	xNeed	to go to the store	
PersonX dies PersonY's hair	xReact	happy	
PersonX dies PersonY's hair	xWant	to shampoo the hair	
PersonX dies a thousand deaths	xAttr	Hurt	
PersonX dies a thousand deaths	xIntent	none	235130.0
PersonX dies a thousand deaths	xNeed	to go to school with no pants on.	
PersonX dies a thousand deaths	xReact	dead	
PersonX dies for PersonX's country	xAttr	patriotic	
PersonX dies for PersonX's country	xIntent	none	83798.0
PersonX dies for PersonX's country	xNeed	join the military	
PersonX dies for PersonX's country	xReact	nan	
PersonX dies of a heart attack	xAttr	dead	
PersonX dies of a heart attack	xNeed	to have had a stroke	
PersonX dies of a heart attack	xReact	lifeless.	
PersonX dies of a heart attack	xWant	nothing	
PersonX dies soon afterwards	xAttr	gone	
PersonX dies soon afterwards	xIntent	none	272970.0
PersonX dies soon afterwards	xNeed	to have seen a doctor	
PersonX dies soon afterwards	xReact	nothing	
PersonX dies within days	xAttr	injured	
PersonX dies within days	xNeed	to face accident	
PersonX dies within days	xReact	dead	
PersonX dies within days	xWant	to see the loved once	
PersonX digs PersonX's own grave	xAttr	foolish	
PersonX digs PersonX's own grave	xIntent	to do something even though it will have negative consequences	218529.0
PersonX digs PersonX's own grave	xNeed	to get a shovel	
PersonX digs PersonX's own grave	xReact	anxious	
PersonX digs PersonY's nails into chest	xAttr	delirious	
PersonX digs PersonY's nails into chest	xNeed	to get into a fight with personY	
PersonX digs PersonY's nails into chest	xReact	relieved from itchiness	
PersonX digs PersonY's nails into chest	xWant	to apply some ointment on the scratch	
PersonX digs a big hole	xAttr	hardworking	
PersonX digs a big hole	xNeed	shovel	
PersonX digs a big hole	xReact	evil	
PersonX digs a big hole	xWant	to take a break	
PersonX digs a deep hole	xAttr	lazy	
PersonX digs a deep hole	xIntent	to prove a point	355109.0
PersonX digs a deep hole	xNeed	something to dig with	
PersonX digs a deep hole	xReact	satisfied	
PersonX digs around	xAttr	curious	
PersonX digs around	xNeed	grow plant	
PersonX digs around	xReact	nervous	
PersonX digs around	xWant	to find something	
PersonX digs oneself in a hole	xAttr	Adventurous	
PersonX digs oneself in a hole	xIntent	none	210810.0
PersonX digs oneself in a hole	xNeed	say terrible things	
PersonX digs oneself in a hole	xReact	disappointed, hurt.	
PersonX disappears around the corner	xAttr	quick	
PersonX disappears around the corner	xIntent	to run from the police	265420.0
PersonX disappears around the corner	xNeed	to walk around the wall	
PersonX disappears around the corner	xReact	scared	
PersonX discharges PersonY's duties	xAttr	authoritative	
PersonX discharges PersonY's duties	xIntent	is angry at persony	654585.0
PersonX discharges PersonY's duties	xNeed	to find out PersonY did something wrong	
PersonX discharges PersonY's duties	xReact	still angry	
PersonX discusses in PersonY chapter	xAttr	talkative	
PersonX discusses in PersonY chapter	xIntent	to inform that chapter	274934.0
PersonX discusses in PersonY chapter	xNeed	Write what they want to convey.	
PersonX discusses in PersonY chapter	xReact	like they are letting that part of an organization know	
PersonX discusses in detail later	xAttr	helpful	
PersonX discusses in detail later	xNeed	to have something to say	
PersonX discusses in detail later	xReact	satisfied that he discussed it	
PersonX discusses in detail later	xWant	to finally say it	
PersonX distinguishes PersonY from others	xAttr	PANICKLY	
PersonX distinguishes PersonY from others	xIntent	none	273044.0
PersonX distinguishes PersonY from others	xNeed	to know them	
PersonX distinguishes PersonY from others	xReact	that he has the ability to recognize person y	
PersonX does PersonX's business	xAttr	dutiful	
PersonX does PersonX's business	xNeed	skill	
PersonX does PersonX's business	xReact	satisfied and productive	
PersonX does PersonX's business	xWant	to drive home	
PersonX does PersonY dirty	xAttr	wrong doing	
PersonX does PersonY dirty	xIntent	to make someone upset	206107.0
PersonX does PersonY dirty	xNeed	to find PersonY	
PersonX does PersonY dirty	xReact	ashamed.	
PersonX does an excellent job	xAttr	thorough	
PersonX does an excellent job	xIntent	to get a good grade	638337.0
PersonX does an excellent job	xNeed	to work	
PersonX does an excellent job	xReact	satisfied with himself	
PersonX does bad things	xAttr	naughty	
PersonX does bad things	xNeed	to not be nice	
PersonX does bad things	xReact	happy about it	
PersonX does bad things	xWant	to feel ashamed	
PersonX does n't catch anything	xAttr	unlucky	
PersonX does n't catch anything	xIntent	show his innocence	328788.0
PersonX does n't catch anything	xNeed	plays a game	
PersonX does n't catch anything	xReact	ashamed	
PersonX does n't know what to get	xAttr	indecisive	
PersonX does n't know what to get	xIntent	none	367771.0
PersonX does n't know what to get	xNeed	to have to have something to get	
PersonX does n't know what to get	xReact	annoyed	
