Unnamed: 0	prefix	input_text	target_text
611665	xNeed	PersonX talks to PersonX's doctor	to make an appointment to see his doctor
611656	xReact	PersonX talks to PersonX's doctor	glad that they're healthy
611672	xWant	PersonX talks to PersonX's doctor	to get advice
573876	oReact	PersonX talks to PersonX's friend	like they are having a good conversation
573874	xIntent	PersonX talks to PersonX's friend	to relay information.
573872	xReact	PersonX talks to PersonX's friend	happy
607379	oReact	PersonX talks to PersonX's husband	sad
607418	xAttr	PersonX talks to PersonX's husband	caring
607385	xIntent	PersonX talks to PersonX's husband	their husband to pick up milk
607409	xNeed	PersonX talks to PersonX's husband	greet them
607389	xReact	PersonX talks to PersonX's husband	good.
607410	xWant	PersonX talks to PersonX's husband	schedule a day to hang out
570898	xAttr	PersonX talks to PersonX's mother	dutiful
570894	xNeed	PersonX talks to PersonX's mother	to go see their mother
570873	xReact	PersonX talks to PersonX's mother	excited
570897	xWant	PersonX talks to PersonX's mother	to get her advice
297190	oReact	PersonX talks to PersonX's neighbor	grateful
297191	xIntent	PersonX talks to PersonX's neighbor	to be friendly
297192	xReact	PersonX talks to PersonX's neighbor	joyful
297213	xWant	PersonX talks to PersonX's neighbor	talk to neigbor
576387	oReact	PersonX talks to PersonX's parents	included
576420	xAttr	PersonX talks to PersonX's parents	engaged
576388	xIntent	PersonX talks to PersonX's parents	to communicate
576414	xNeed	PersonX talks to PersonX's parents	to pick up the phone
576389	xReact	PersonX talks to PersonX's parents	communicative
576417	xWant	PersonX talks to PersonX's parents	to ask their parents what to do
675079	xAttr	PersonX talks to PersonX's teacher	outgoing
675053	xIntent	PersonX talks to PersonX's teacher	find out why their child is in trouble
675062	xNeed	PersonX talks to PersonX's teacher	to be a student
675064	xWant	PersonX talks to PersonX's teacher	to take feedback
163978	oReact	PersonX talks to PersonY a bit	content
164004	xAttr	PersonX talks to PersonY a bit	sociable
163980	xIntent	PersonX talks to PersonY a bit	communicate
163995	xNeed	PersonX talks to PersonY a bit	makes sense not babble
163985	xReact	PersonX talks to PersonY a bit	friendlier
164002	xWant	PersonX talks to PersonY a bit	to rest
190380	oReact	PersonX talks to PersonY about anything	grateful to be heard, understood
190381	xIntent	PersonX talks to PersonY about anything	person to speak their mind
190382	xReact	PersonX talks to PersonY about anything	helpful
183968	oReact	PersonX talks to PersonY anymore	not left out
183969	xIntent	PersonX talks to PersonY anymore	to be sociable
183980	xNeed	PersonX talks to PersonY anymore	call PersonY
183970	xReact	PersonX talks to PersonY anymore	kind
183981	xWant	PersonX talks to PersonY anymore	send a text
174812	xAttr	PersonX talks to PersonY for a bit	talkative
174806	xNeed	PersonX talks to PersonY for a bit	Find something to talk about.
174808	xWant	PersonX talks to PersonY for a bit	Get his number.
251991	oReact	PersonX talks to PersonY like that	intrigued.
251992	xIntent	PersonX talks to PersonY like that	to better understand persony
252021	xNeed	PersonX talks to PersonY like that	to call PersonY on the phone
251993	xReact	PersonX talks to PersonY like that	powerful
252023	xWant	PersonX talks to PersonY like that	PersonY to know their upset
569465	oReact	PersonX talks to PersonY's boss	like they can do better next time
569502	xAttr	PersonX talks to PersonY's boss	interested
569492	xNeed	PersonX talks to PersonY's boss	to communicate
569493	xWant	PersonX talks to PersonY's boss	to not be in trouble
289440	oReact	PersonX talks to PersonY's brother	happy
289437	xIntent	PersonX talks to PersonY's brother	to seem interested
289453	xNeed	PersonX talks to PersonY's brother	to skype person y's brother
289438	xReact	PersonX talks to PersonY's brother	empathetic
319343	oReact	PersonX talks to PersonY's daughter	informed
319377	xAttr	PersonX talks to PersonY's daughter	patient
319344	xIntent	PersonX talks to PersonY's daughter	inform her
319371	xNeed	PersonX talks to PersonY's daughter	to have reason to talk
319360	xWant	PersonX talks to PersonY's daughter	to sign the contract
569177	oReact	PersonX talks to PersonY's friend	involved
569210	xAttr	PersonX talks to PersonY's friend	friendly
569175	xIntent	PersonX talks to PersonY's friend	to be nice
569207	xNeed	PersonX talks to PersonY's friend	walk over
569179	xReact	PersonX talks to PersonY's friend	talkative
569208	xWant	PersonX talks to PersonY's friend	to leave
286541	oReact	PersonX talks to PersonY's husband	informed
286586	xAttr	PersonX talks to PersonY's husband	responsible
286542	xIntent	PersonX talks to PersonY's husband	to ask them a question
286549	xReact	PersonX talks to PersonY's husband	excited
644995	oReact	PersonX talks to PersonY's mother	satisfied
645023	xAttr	PersonX talks to PersonY's mother	loyal
644996	xIntent	PersonX talks to PersonY's mother	to socialize
645008	xNeed	PersonX talks to PersonY's mother	meet person y's mother
644994	xReact	PersonX talks to PersonY's mother	nervous
645009	xWant	PersonX talks to PersonY's mother	to talk to person y's mother
302263	oReact	PersonX talks to PersonY's neighbor	social
302297	xAttr	PersonX talks to PersonY's neighbor	jolly
302269	xIntent	PersonX talks to PersonY's neighbor	to get to know people in persony's neighborhood
302288	xNeed	PersonX talks to PersonY's neighbor	to mow the yard
302272	xReact	PersonX talks to PersonY's neighbor	grateful for getting to know the other person
302290	xWant	PersonX talks to PersonY's neighbor	to mow their yard
568284	oReact	PersonX talks to PersonY's parents	neutral
568314	xAttr	PersonX talks to PersonY's parents	amenable
568285	xIntent	PersonX talks to PersonY's parents	to speak with them
568307	xNeed	PersonX talks to PersonY's parents	to call them
568283	xReact	PersonX talks to PersonY's parents	pleasant
568310	xWant	PersonX talks to PersonY's parents	to get their help
291837	oReact	PersonX talks to PersonY's teacher	connceted
291860	xAttr	PersonX talks to PersonY's teacher	concerned
291838	xIntent	PersonX talks to PersonY's teacher	to communicate
291851	xNeed	PersonX talks to PersonY's teacher	call teacher
291839	xReact	PersonX talks to PersonY's teacher	competent
637558	oReact	PersonX talks to a friend	companionship
637608	xAttr	PersonX talks to a friend	Friendly
637559	xIntent	PersonX talks to a friend	to be a good friend
637591	xNeed	PersonX talks to a friend	to see friend after a long time
637560	xReact	PersonX talks to a friend	friendly
637588	xWant	PersonX talks to a friend	to hang out
507788	oReact	PersonX talks to anyone	wanted
507813	xAttr	PersonX talks to anyone	friendly
507792	xIntent	PersonX talks to anyone	make friends
507804	xNeed	PersonX talks to anyone	know what to say
507790	xReact	PersonX talks to anyone	social
507810	xWant	PersonX talks to anyone	to meet people
230952	oReact	PersonX talks to oneself	scared
230986	xAttr	PersonX talks to oneself	Reflective
230955	xIntent	PersonX talks to oneself	to think out loud
230956	xReact	PersonX talks to oneself	fine
230980	xWant	PersonX talks to oneself	To publish a novel
636995	oReact	PersonX talks to the man	happy
636999	xIntent	PersonX talks to the man	to communicate
637010	xNeed	PersonX talks to the man	go to place
637000	xReact	PersonX talks to the man	listened to
637014	xWant	PersonX talks to the man	to get to know the man
665810	oReact	PersonX talks turkey	like they made a deal
665845	xAttr	PersonX talks turkey	silly
665811	xIntent	PersonX talks turkey	to negotiate
665831	xNeed	PersonX talks turkey	to get thing down
665812	xReact	PersonX talks turkey	like they made a great deal
665834	xWant	PersonX talks turkey	to grin
195230	oReact	PersonX tangles PersonY's fingers	cared for
195260	xAttr	PersonX tangles PersonY's fingers	bored
195232	xIntent	PersonX tangles PersonY's fingers	to play
195250	xNeed	PersonX tangles PersonY's fingers	go to PersonY
195234	xReact	PersonX tangles PersonY's fingers	attached
195252	xWant	PersonX tangles PersonY's fingers	to beat PersonY
150415	oReact	PersonX taps PersonY on the shoulder	alerted
150451	xAttr	PersonX taps PersonY on the shoulder	polite
150416	xIntent	PersonX taps PersonY on the shoulder	to get attention of person
150442	xNeed	PersonX taps PersonY on the shoulder	move towards PersonY
150432	xWant	PersonX taps PersonY on the shoulder	to greet PersonY
657020	oReact	PersonX taps PersonY's fingers	nervous and excited
657053	xAttr	PersonX taps PersonY's fingers	anxious
657043	xNeed	PersonX taps PersonY's fingers	to find personY.
657022	xReact	PersonX taps PersonY's fingers	happy
657040	xWant	PersonX taps PersonY's fingers	tell PersonY something
183461	oReact	PersonX taps PersonY's foot	intrigued
183456	xIntent	PersonX taps PersonY's foot	to hear a beat
183464	xReact	PersonX taps PersonY's foot	interested to talk
552600	oReact	PersonX taps ___ on the shoulder	interested
552640	xAttr	PersonX taps ___ on the shoulder	considerate
552601	xIntent	PersonX taps ___ on the shoulder	their attention
552629	xNeed	PersonX taps ___ on the shoulder	to see PersonY has dropped something
552624	xWant	PersonX taps ___ on the shoulder	to get their attention
50344	xReact	PersonX tastes ___ for every man	i had you
482551	xAttr	PersonX tastes bad	Dirty
482536	xNeed	PersonX tastes bad	to be sick
482537	xWant	PersonX tastes bad	to take a shower
464791	xReact	PersonX tastes better	happy
532002	oReact	PersonX tastes disgusting	disgusted
526182	xAttr	PersonX tastes the sauce	brave
526160	xIntent	PersonX tastes the sauce	to try something
526174	xNeed	PersonX tastes the sauce	to cook the sauce
526155	xReact	PersonX tastes the sauce	inquisitive
526176	xWant	PersonX tastes the sauce	to adjust the sauce
498571	oReact	PersonX tastes weird	grossed out
498587	xWant	PersonX tastes weird	swallow the food
21665	oReact	PersonX teaches PersonX's ___ to read	proud
21696	xAttr	PersonX teaches PersonX's ___ to read	knowledgeable
21662	xIntent	PersonX teaches PersonX's ___ to read	teach to other person
21684	xNeed	PersonX teaches PersonX's ___ to read	to decide what to teach
21663	xReact	PersonX teaches PersonX's ___ to read	satisfied, feeling good
76069	oReact	PersonX teaches PersonX's children	adored
76065	xIntent	PersonX teaches PersonX's children	smart children
76083	xNeed	PersonX teaches PersonX's children	make lesson plan
76066	xReact	PersonX teaches PersonX's children	accomplished
76095	xWant	PersonX teaches PersonX's children	to teach them more
287314	oReact	PersonX teaches PersonX's daughter	grateful
287333	xAttr	PersonX teaches PersonX's daughter	skilled
287304	xIntent	PersonX teaches PersonX's daughter	to be helpful
287312	xReact	PersonX teaches PersonX's daughter	happy if he/she did a good job
315597	xAttr	PersonX teaches PersonX's dog	smart
315563	xIntent	PersonX teaches PersonX's dog	to get their dog to behave
315588	xNeed	PersonX teaches PersonX's dog	to get some treats
315565	xReact	PersonX teaches PersonX's dog	satisfied
315590	xWant	PersonX teaches PersonX's dog	to give the dog a hug
570810	oReact	PersonX teaches PersonX's son	happy
570856	xAttr	PersonX teaches PersonX's son	skilled
570834	xNeed	PersonX teaches PersonX's son	shoes
570813	xReact	PersonX teaches PersonX's son	productive
190635	oReact	PersonX teaches PersonY a lesson	something new to teach
221124	xAttr	PersonX teaches PersonY a lesson	aggressive
190641	xIntent	PersonX teaches PersonY a lesson	persony to learn
221114	xNeed	PersonX teaches PersonY a lesson	teach
190639	xReact	PersonX teaches PersonY a lesson	accomplished
221116	xWant	PersonX teaches PersonY a lesson	feeling happy
585696	oReact	PersonX teaches PersonY anything	happy also
585723	xAttr	PersonX teaches PersonY anything	skilled
585698	xIntent	PersonX teaches PersonY anything	to help
585719	xNeed	PersonX teaches PersonY anything	meet with the person
585695	xReact	PersonX teaches PersonY anything	good teaching person
585715	xWant	PersonX teaches PersonY anything	to enjoy relaxing
38692	xAttr	PersonX teaches PersonY dog ___	caring
38684	xNeed	PersonX teaches PersonY dog ___	get ready to meet PersonY and his dog
38686	xWant	PersonX teaches PersonY dog ___	remove dog's hair from his clothes
606811	oReact	PersonX teaches PersonY everything	grateful
606859	xAttr	PersonX teaches PersonY everything	tutor
606812	xIntent	PersonX teaches PersonY everything	to make him aware of everything
606840	xNeed	PersonX teaches PersonY everything	to like PersonY
606821	xReact	PersonX teaches PersonY everything	happy
606841	xWant	PersonX teaches PersonY everything	to train PersonY to live on their own
362376	oReact	PersonX teaches PersonY how to fish	more skilled
362378	xIntent	PersonX teaches PersonY how to fish	to share their skills
362392	xNeed	PersonX teaches PersonY how to fish	to take PersonY fishing
362381	xReact	PersonX teaches PersonY how to fish	helpful
338885	oReact	PersonX teaches PersonY how to knit	knowledgeable
338916	xAttr	PersonX teaches PersonY how to knit	helpful
338886	xIntent	PersonX teaches PersonY how to knit	to be helpful
338904	xWant	PersonX teaches PersonY how to knit	to see them improve
343552	oReact	PersonX teaches PersonY how to play	happy
343586	xAttr	PersonX teaches PersonY how to play	helpful
343573	xNeed	PersonX teaches PersonY how to play	convince PersonY to listen
343557	xReact	PersonX teaches PersonY how to play	content
251471	oReact	PersonX teaches PersonY much	more learned.
251472	xIntent	PersonX teaches PersonY much	to expand y's knowledge.
251497	xNeed	PersonX teaches PersonY much	to get a teaching jobs
251474	xReact	PersonX teaches PersonY much	accomplished.
251505	xWant	PersonX teaches PersonY much	to make him  capable of answering more questions
193635	oReact	PersonX teaches PersonY so much	positive
193675	xAttr	PersonX teaches PersonY so much	helpful
193636	xIntent	PersonX teaches PersonY so much	to the person to be good
193638	xReact	PersonX teaches PersonY so much	satisfied
193667	xWant	PersonX teaches PersonY so much	to teach others
90826	xAttr	PersonX teaches PersonY something	helpful
90822	xNeed	PersonX teaches PersonY something	learn the information
90824	xWant	PersonX teaches PersonY something	take money
671214	oReact	PersonX teaches PersonY the art	grateful
671215	xIntent	PersonX teaches PersonY the art	to spread some creativity
671220	xReact	PersonX teaches PersonY the art	proud
679771	oReact	PersonX teaches PersonY the basics	very grateful
679801	xAttr	PersonX teaches PersonY the basics	kind
679772	xIntent	PersonX teaches PersonY the basics	to be helpful
679790	xNeed	PersonX teaches PersonY the basics	to know the basics
679773	xReact	PersonX teaches PersonY the basics	happy to help
679792	xWant	PersonX teaches PersonY the basics	to show them more
325412	oReact	PersonX teaches PersonY to drive	grateful
325439	xAttr	PersonX teaches PersonY to drive	nice
325434	xNeed	PersonX teaches PersonY to drive	to ask PersonY to learn
325416	xReact	PersonX teaches PersonY to drive	kind
325430	xWant	PersonX teaches PersonY to drive	get something to eat
424247	oReact	PersonX teaches PersonY to play	more knowledgable
424282	xAttr	PersonX teaches PersonY to play	kind
424251	xIntent	PersonX teaches PersonY to play	explain the game
424268	xNeed	PersonX teaches PersonY to play	meet
424249	xReact	PersonX teaches PersonY to play	accomplished
424270	xWant	PersonX teaches PersonY to play	to be thanked
85191	oReact	PersonX teaches PersonY to read	assisted
85223	xAttr	PersonX teaches PersonY to read	kind
85189	xIntent	PersonX teaches PersonY to read	to educate the person, to develop person's knowledge
85206	xNeed	PersonX teaches PersonY to read	to get a book
85208	xWant	PersonX teaches PersonY to read	to make PersonY understand the words
359791	oReact	PersonX teaches PersonY to sew	grateful
359824	xAttr	PersonX teaches PersonY to sew	Old
359799	xIntent	PersonX teaches PersonY to sew	to help their friend learn a new skill
359815	xNeed	PersonX teaches PersonY to sew	to invite him to his place
359793	xReact	PersonX teaches PersonY to sew	happy
359817	xWant	PersonX teaches PersonY to sew	to teach him embroidery
11238	oReact	PersonX teaches PersonY's ___ to read	grateful
11262	xAttr	PersonX teaches PersonY's ___ to read	instructive
11230	xIntent	PersonX teaches PersonY's ___ to read	to educate others, so he clarify her doubts
11246	xNeed	PersonX teaches PersonY's ___ to read	to know how to read
11236	xReact	PersonX teaches PersonY's ___ to read	satisfied
11255	xWant	PersonX teaches PersonY's ___ to read	to educate others
115605	oReact	PersonX teaches PersonY's children	bored
115602	xIntent	PersonX teaches PersonY's children	them to be educated
115603	xReact	PersonX teaches PersonY's children	influential
290352	xAttr	PersonX teaches PersonY's daughter	caring
290345	xNeed	PersonX teaches PersonY's daughter	review material to prepare.
290346	xWant	PersonX teaches PersonY's daughter	to explain material successfully to Person Y's daughter.
315611	oReact	PersonX teaches PersonY's dog	interested
315636	xAttr	PersonX teaches PersonY's dog	instructive
315607	xIntent	PersonX teaches PersonY's dog	to impress persony
315632	xNeed	PersonX teaches PersonY's dog	to learn tricks
315616	xReact	PersonX teaches PersonY's dog	amused
315628	xWant	PersonX teaches PersonY's dog	to help PersonY
643840	oReact	PersonX teaches ___ a lesson	punished
643879	xAttr	PersonX teaches ___ a lesson	wise
643847	xIntent	PersonX teaches ___ a lesson	revenge
643860	xNeed	PersonX teaches ___ a lesson	Have information to transmit
643848	xReact	PersonX teaches ___ a lesson	satisfied
643862	xWant	PersonX teaches ___ a lesson	Ask if they understand
28577	oReact	PersonX teaches ___ also	satisfied
28603	xAttr	PersonX teaches ___ also	smart
28575	xIntent	PersonX teaches ___ also	love the teaching
28579	xReact	PersonX teaches ___ also	satisfied
28597	xWant	PersonX teaches ___ also	get certified
41772	oReact	PersonX teaches ___ at the university	informed
41804	xAttr	PersonX teaches ___ at the university	smart
41773	xIntent	PersonX teaches ___ at the university	to educate others
41797	xNeed	PersonX teaches ___ at the university	to have studied teaching
41774	xReact	PersonX teaches ___ at the university	fulfilled
41799	xWant	PersonX teaches ___ at the university	to set a test
29201	oReact	PersonX teaches ___ at university	informed
29229	xAttr	PersonX teaches ___ at university	responsible
29202	xIntent	PersonX teaches ___ at university	to pursue a career
29216	xNeed	PersonX teaches ___ at university	to learn the ianguage
29203	xReact	PersonX teaches ___ at university	needed
29217	xWant	PersonX teaches ___ at university	to get a good name
29410	oReact	PersonX teaches ___ for years	trusting
29435	xAttr	PersonX teaches ___ for years	knowledgeable
29414	xIntent	PersonX teaches ___ for years	to be clear
564072	oReact	PersonX teaches ___ how to fish	grateful
564110	xAttr	PersonX teaches ___ how to fish	experienced
564073	xIntent	PersonX teaches ___ how to fish	someone to be good at fishing
564102	xNeed	PersonX teaches ___ how to fish	he needs to have knowledge about fishing
564078	xReact	PersonX teaches ___ how to fish	frustrated
564098	xWant	PersonX teaches ___ how to fish	to have a good haul
538990	xAttr	PersonX teaches ___ how to knit	Good teacher
538980	xNeed	PersonX teaches ___ how to knit	know how to knit
538983	xWant	PersonX teaches ___ how to knit	to make something nice
640556	oReact	PersonX teaches ___ how to play	grateful
640590	xAttr	PersonX teaches ___ how to play	Patient
640559	xIntent	PersonX teaches ___ how to play	to make money
640582	xNeed	PersonX teaches ___ how to play	to have someone to sho
640561	xReact	PersonX teaches ___ how to play	fulfilled
640572	xWant	PersonX teaches ___ how to play	to test someone on his/her skills
66060	xIntent	PersonX teaches ___ skills	it is make to knowledge the mind to teach the students
66061	xReact	PersonX teaches ___ skills	happy
647757	oReact	PersonX teaches ___ to children	full of energy
647763	xIntent	PersonX teaches ___ to children	to be a role model
647759	xReact	PersonX teaches ___ to children	satisfied
70517	oReact	PersonX teaches ___ to read	grateful
70544	xAttr	PersonX teaches ___ to read	smart
70515	xIntent	PersonX teaches ___ to read	help their grandaughter enjoy a book.
70533	xNeed	PersonX teaches ___ to read	to be a friend.
70522	xReact	PersonX teaches ___ to read	kind
70540	xWant	PersonX teaches ___ to read	Ask them to read.
47101	oReact	PersonX teaches ___ to students	excited to try out the new words they have learned.
47128	xAttr	PersonX teaches ___ to students	intelligent
47098	xIntent	PersonX teaches ___ to students	to share his knowledge
47114	xNeed	PersonX teaches ___ to students	get a teaching job
47099	xReact	PersonX teaches ___ to students	knowledgeable
47123	xWant	PersonX teaches ___ to students	follow up with the student
62262	oReact	PersonX teaches ___ to think	grateful
62299	xAttr	PersonX teaches ___ to think	helpful
62264	xIntent	PersonX teaches ___ to think	to educate others
62289	xNeed	PersonX teaches ___ to think	to have an audience
62265	xReact	PersonX teaches ___ to think	powerful
62286	xWant	PersonX teaches ___ to think	to test their skills
61458	oReact	PersonX teaches ___ to write	great
61498	xAttr	PersonX teaches ___ to write	caring
61462	xIntent	PersonX teaches ___ to write	the school of manegement
61476	xNeed	PersonX teaches ___ to write	to be physically present at the place where the student is
61463	xReact	PersonX teaches ___ to write	happy
61485	xWant	PersonX teaches ___ to write	to make them understand
6387	oReact	PersonX teaches children ___	smarter after his class
6412	xAttr	PersonX teaches children ___	cooperative
6388	xIntent	PersonX teaches children ___	the children educated correctly
6403	xNeed	PersonX teaches children ___	has the love and patience
6389	xReact	PersonX teaches children ___	proud of his students
6405	xWant	PersonX teaches children ___	keep things in order
62024	oReact	PersonX teaches children the ___	educated
62033	xNeed	PersonX teaches children the ___	make a lesson plan
62026	xReact	PersonX teaches children the ___	accomplished
62035	xWant	PersonX teaches children the ___	evaluate how it went
243577	oReact	PersonX teaches children to read	good
243603	xAttr	PersonX teaches children to read	patient
243578	xIntent	PersonX teaches children to read	the children to learn an important life skill
243600	xNeed	PersonX teaches children to read	to understand how the children learn
243602	xWant	PersonX teaches children to read	to make the children understand what they read
59220	oReact	PersonX teaches every ___	valued
59217	xIntent	PersonX teaches every ___	person was like a thing
59218	xReact	PersonX teaches every ___	he was very happy
2155	xAttr	PersonX teaches or ___ religion	curious
2120	xIntent	PersonX teaches or ___ religion	good religion of person
2141	xNeed	PersonX teaches or ___ religion	to go to schol
2121	xReact	PersonX teaches or ___ religion	happy
2143	xWant	PersonX teaches or ___ religion	to become a preacher
38952	oReact	PersonX teaches students the ___	educated
38992	xAttr	PersonX teaches students the ___	determined
38955	xIntent	PersonX teaches students the ___	to educate
38986	xNeed	PersonX teaches students the ___	to call an assembly
38957	xReact	PersonX teaches students the ___	helpful
38981	xWant	PersonX teaches students the ___	to quiz the students
40583	oReact	PersonX teaches the ___ a lesson	unhappy
40601	xAttr	PersonX teaches the ___ a lesson	capable
40581	xIntent	PersonX teaches the ___ a lesson	to feel intelligent
40592	xNeed	PersonX teaches the ___ a lesson	to read the books
40579	xReact	PersonX teaches the ___ a lesson	proud
40594	xWant	PersonX teaches the ___ a lesson	to students will uderstand
579544	oReact	PersonX teaches the ___ to read	grateful
579580	xAttr	PersonX teaches the ___ to read	Notable
579555	xIntent	PersonX teaches the ___ to read	good knowledge to  childrens
579568	xNeed	PersonX teaches the ___ to read	to be a teacher
579577	xWant	PersonX teaches the ___ to read	give homework
414710	oReact	PersonX teaches the class	like they've learned something
414744	xAttr	PersonX teaches the class	smart
414711	xIntent	PersonX teaches the class	to be a teacher
414740	xNeed	PersonX teaches the class	to sign people up for the class.
414712	xReact	PersonX teaches the class	accomplished
414742	xWant	PersonX teaches the class	to assign homework.
172068	oReact	PersonX tears PersonY apart	bad
172111	xAttr	PersonX tears PersonY apart	upset
172069	xIntent	PersonX tears PersonY apart	to hurt
172070	xReact	PersonX tears PersonY apart	excited
172100	xWant	PersonX tears PersonY apart	to make a point
670392	oReact	PersonX tears PersonY away	confused
670418	xAttr	PersonX tears PersonY away	controlling
670393	xIntent	PersonX tears PersonY away	to shelter person y
670408	xNeed	PersonX tears PersonY away	grip PersonY
670394	xReact	PersonX tears PersonY away	in control
670410	xWant	PersonX tears PersonY away	reprimand
114901	oReact	PersonX tears PersonY to pieces	the worst
114942	xAttr	PersonX tears PersonY to pieces	engaged
114905	xIntent	PersonX tears PersonY to pieces	to kill person
114906	xReact	PersonX tears PersonY to pieces	angry
114925	xWant	PersonX tears PersonY to pieces	to get up
7757	oReact	PersonX tears PersonY's ___ away	consoled
7794	xAttr	PersonX tears PersonY's ___ away	intense
7758	xIntent	PersonX tears PersonY's ___ away	to share other's negative feelings
7776	xNeed	PersonX tears PersonY's ___ away	to grab person Y's hands
7762	xReact	PersonX tears PersonY's ___ away	important
7779	xWant	PersonX tears PersonY's ___ away	to take person Y to hospital
192763	oReact	PersonX tears PersonY's eyes	hurt
192787	xAttr	PersonX tears PersonY's eyes	Violent
192764	xIntent	PersonX tears PersonY's eyes	hurt someone
192777	xNeed	PersonX tears PersonY's eyes	hug them
192757	xReact	PersonX tears PersonY's eyes	in control
192778	xWant	PersonX tears PersonY's eyes	to show appreciation
164292	xAttr	PersonX tears PersonY's eyes away	compassionate
164285	xNeed	PersonX tears PersonY's eyes away	to show PersonY something
164260	xReact	PersonX tears PersonY's eyes away	angry
164281	xWant	PersonX tears PersonY's eyes away	to go out.
556262	oReact	PersonX tears ___ apart	hurt
556303	xAttr	PersonX tears ___ apart	violent
556265	xIntent	PersonX tears ___ apart	to get back at someone.
556291	xNeed	PersonX tears ___ apart	to use force to tear it
556268	xReact	PersonX tears ___ apart	calmer.
556293	xWant	PersonX tears ___ apart	to wash his hamds
34017	xAttr	PersonX tears ___ from limb	aggressive
33992	xIntent	PersonX tears ___ from limb	to tear the limb to cook
33996	xReact	PersonX tears ___ from limb	sad
34010	xWant	PersonX tears ___ from limb	to run away
21207	oReact	PersonX tears open the ___	violated
21246	xAttr	PersonX tears open the ___	unique
21211	xIntent	PersonX tears open the ___	wants to see what's inside
21231	xNeed	PersonX tears open the ___	to have scissors
21209	xReact	PersonX tears open the ___	strong
21229	xWant	PersonX tears open the ___	to interact with what's inside
70547	oReact	PersonX tears the ___ apart	confused
70577	xAttr	PersonX tears the ___ apart	frantic
70573	xNeed	PersonX tears the ___ apart	to get the present
70565	xWant	PersonX tears the ___ apart	to storm out of the room
34052	xAttr	PersonX tears the ___ to pieces	violent
34019	xIntent	PersonX tears the ___ to pieces	to destrov __
34045	xNeed	PersonX tears the ___ to pieces	She breaks up with him.
34020	xReact	PersonX tears the ___ to pieces	happy
34048	xWant	PersonX tears the ___ to pieces	Forgets he was ever alive.
666838	oReact	PersonX tears up the pea patch	angry
666842	xIntent	PersonX tears up the pea patch	to be feared
666840	xReact	PersonX tears up the pea patch	naughty
304396	oReact	PersonX tells PersonX's best friend	sad
304430	xAttr	PersonX tells PersonX's best friend	chatty
304392	xIntent	PersonX tells PersonX's best friend	to share a secret in confidence.
304421	xNeed	PersonX tells PersonX's best friend	dial PersonX's number
304399	xReact	PersonX tells PersonX's best friend	worried
304422	xWant	PersonX tells PersonX's best friend	confess problems
293388	oReact	PersonX tells PersonX's boyfriend	happy
293389	xIntent	PersonX tells PersonX's boyfriend	to have a conversation
293406	xNeed	PersonX tells PersonX's boyfriend	to call PersonX's boyfriend
293391	xReact	PersonX tells PersonX's boyfriend	happy
293419	xWant	PersonX tells PersonX's boyfriend	to get married
570241	oReact	PersonX tells PersonX's brother	surprised
570264	xAttr	PersonX tells PersonX's brother	gossipy
570239	xIntent	PersonX tells PersonX's brother	to inform the brother
570261	xNeed	PersonX tells PersonX's brother	go to brother
570240	xReact	PersonX tells PersonX's brother	helpful
570262	xWant	PersonX tells PersonX's brother	tell other people
573756	oReact	PersonX tells PersonX's children	informed
573786	xAttr	PersonX tells PersonX's children	influencer
573757	xIntent	PersonX tells PersonX's children	to be responsible
573773	xNeed	PersonX tells PersonX's children	have something to say
573758	xReact	PersonX tells PersonX's children	satisfied
573776	xWant	PersonX tells PersonX's children	to start packing
301816	oReact	PersonX tells PersonX's coworkers	involved
301839	xAttr	PersonX tells PersonX's coworkers	social
301818	xIntent	PersonX tells PersonX's coworkers	to lead
301828	xNeed	PersonX tells PersonX's coworkers	to get close to their coworkers
301819	xReact	PersonX tells PersonX's coworkers	happy
301838	xWant	PersonX tells PersonX's coworkers	to take his belongings home
577849	oReact	PersonX tells PersonX's friends	glad
577850	xIntent	PersonX tells PersonX's friends	to share his news
577851	xReact	PersonX tells PersonX's friends	happy
287616	oReact	PersonX tells PersonX's friends about it	thankful
287647	xAttr	PersonX tells PersonX's friends about it	excited
287617	xIntent	PersonX tells PersonX's friends about it	to explain something
287638	xNeed	PersonX tells PersonX's friends about it	to call their friends
287615	xReact	PersonX tells PersonX's friends about it	excited
287639	xWant	PersonX tells PersonX's friends about it	to answer their friends' questiosn
575386	xAttr	PersonX tells PersonX's girlfriend	sweet
575377	xNeed	PersonX tells PersonX's girlfriend	to approach someone
575379	xWant	PersonX tells PersonX's girlfriend	to share information
609106	oReact	PersonX tells PersonX's grandma	worried
609131	xAttr	PersonX tells PersonX's grandma	lonely
609108	xIntent	PersonX tells PersonX's grandma	help her learn something
609127	xNeed	PersonX tells PersonX's grandma	call grandma
609110	xReact	PersonX tells PersonX's grandma	responsible
609124	xWant	PersonX tells PersonX's grandma	to cry.
286647	oReact	PersonX tells PersonX's grandmother	curious
286680	xAttr	PersonX tells PersonX's grandmother	caring
286644	xIntent	PersonX tells PersonX's grandmother	to help her out
286660	xNeed	PersonX tells PersonX's grandmother	to visit grandmother
286649	xReact	PersonX tells PersonX's grandmother	relieved
286662	xWant	PersonX tells PersonX's grandmother	to spend quality time with grandmother
568600	oReact	PersonX tells PersonX's jokes	happy
568618	xAttr	PersonX tells PersonX's jokes	comical
