input_text	prefix	target_text	Unnamed: 0
PersonX asks the boy out	xIntent	to date him	452729.0
PersonX asks the boy out	xReact	happy	
PersonX asks the boy out	xWant	to continue with his lecture	
PersonX asks the cashier	xAttr	curious	
PersonX asks the cashier	xIntent	to know the total price	450117.0
PersonX asks the cashier	xReact	indifferent	
PersonX asks the cashier	xWant	to sit down at a table	
PersonX asks the clerk	xAttr	inquisitive	
PersonX asks the clerk	xIntent	to purchase something	479596.0
PersonX asks the clerk	xReact	informed	
PersonX asks the clerk	xWant	to hear the answer	
PersonX asks the coach	xAttr	curious	
PersonX asks the coach	xIntent	to learn	425704.0
PersonX asks the coach	xReact	curious because they have a question and want an answer from their coach.	
PersonX asks the coach	xWant	to ask to join the team	
PersonX asks the girl	xAttr	apprehensive	
PersonX asks the girl	xIntent	to go out.	631768.0
PersonX asks the girl	xReact	nervous.	
PersonX asks the girl	xWant	to keep talking to her	
PersonX asks the girl out	xAttr	kind	
PersonX asks the girl out	xIntent	to kiss her	529655.0
PersonX asks the girl out	xReact	joyous	
PersonX asks the girl out	xWant	to go on a date	
PersonX asks the librarian	xAttr	curious	
PersonX asks the librarian	xIntent	to pay a fine	426678.0
PersonX asks the librarian	xReact	empowered	
PersonX asks the librarian	xWant	read book	
PersonX asks the man	xAttr	Inquisitive	
PersonX asks the man	xIntent	assistance finding someone	512751.0
PersonX asks the man	xReact	less worried	
PersonX asks the man	xWant	to get some advice	
PersonX asks the neighbors	xAttr	talkative	
PersonX asks the neighbors	xIntent	to fultill his need	511459.0
PersonX asks the neighbors	xReact	satisfied	
PersonX asks the neighbors	xWant	to walk back home	
PersonX asks the question	xAttr	curious	
PersonX asks the question	xIntent	to learn something	703526.0
PersonX asks the question	xReact	curious	
PersonX asks the question	xWant	an answer	
PersonX asks the students	xAttr	curious	
PersonX asks the students	xIntent	to understand	638834.0
PersonX asks the students	xReact	interested	
PersonX asks the students	xWant	opinions	
PersonX asks the waiter	xAttr	curious	
PersonX asks the waiter	xIntent	to complain about the bad food	513987.0
PersonX asks the waiter	xReact	knowledable	
PersonX asks the waiter	xWant	TO ASK MENU	
PersonX asks the waitress	xAttr	inquisitive	
PersonX asks the waitress	xIntent	to get a question answered	440218.0
PersonX asks the waitress	xReact	satisfied	
PersonX asks the waitress	xWant	to get a glass of water	
PersonX asks the woman	xAttr	Questioning	
PersonX asks the woman	xIntent	to know something	447044.0
PersonX asks the woman	xReact	thankful	
PersonX asks the woman	xWant	to get something from the women	
PersonX asks the worker	xAttr	curious	
PersonX asks the worker	xIntent	to figure out an answer	440136.0
PersonX asks the worker	xReact	satisfied	
PersonX asks the worker	xWant	to listen to what the worker has to say	
PersonX asks to leave	xAttr	homesick	
PersonX asks to leave	xIntent	to go somewhere else	468682.0
PersonX asks to leave	xReact	relieved	
PersonX asks to leave	xWant	to go home	
PersonX asks to talk	xAttr	friendly	
PersonX asks to talk	xIntent	to be heard	452247.0
PersonX asks to talk	xReact	they've taken the necessary steps	
PersonX asks to talk	xWant	to talk	
PersonX asks tom	xAttr	powerless	
PersonX asks tom	xIntent	to know	694030.0
PersonX asks tom	xReact	excited	
PersonX asks tom	xWant	want a some information	
PersonX asks what PersonY wanted	xAttr	considerate	
PersonX asks what PersonY wanted	xIntent	to be helpful	362177.0
PersonX asks what PersonY wanted	xReact	out of the loop	
PersonX asks what PersonY wanted	xWant	to go get what PersonY needs	
PersonX asks what happened	xAttr	curious	
PersonX asks what happened	xIntent	to know	524882.0
PersonX asks what happened	xReact	informed	
PersonX asks what happened	xWant	to be answered	
PersonX asks what was wrong	xAttr	Confused	
PersonX asks what was wrong	xIntent	to help	701050.0
PersonX asks what was wrong	xReact	concerned	
PersonX asks what was wrong	xWant	to help them	
PersonX asserts PersonX's authority	xAttr	Officer	
PersonX asserts PersonX's authority	xIntent	to get his or her way	123276.0
PersonX asserts PersonX's authority	xReact	understand about others and learn new things	
PersonX asserts PersonX's authority	xWant	to express feelings	
PersonX asserts PersonX's independence	xAttr	capable	
PersonX asserts PersonX's independence	xIntent	strong	118364.0
PersonX asserts PersonX's independence	xReact	excited	
PersonX asserts PersonX's independence	xWant	to do the things they couldn't do before	
PersonX asserts PersonX's right	xAttr	dominant	
PersonX asserts PersonX's right	xIntent	to be free	88280.0
PersonX asserts PersonX's right	xReact	freedom	
PersonX asserts PersonX's right	xWant	to plead not guilty	
PersonX asserts PersonX's rights	xAttr	determined	
PersonX asserts PersonX's rights	xIntent	to be treated fairly	588700.0
PersonX asserts PersonX's rights	xReact	neglected	
PersonX asserts PersonX's rights	xWant	to follow up	
PersonX asserts PersonY's right	xAttr	just	
PersonX asserts PersonY's right	xIntent	protrect	95516.0
PersonX asserts PersonY's right	xReact	proud	
PersonX asserts PersonY's right	xWant	to defend Y in court	
PersonX assesses the damage	xAttr	analytical	
PersonX assesses the damage	xIntent	to be attentive	439955.0
PersonX assesses the damage	xReact	concerned	
PersonX assesses the damage	xWant	to fix the damage	
PersonX assists PersonY in making	xAttr	cruel	
PersonX assists PersonY in making	xIntent	to be friendly	253952.0
PersonX assists PersonY in making	xReact	helpful	
PersonX assists PersonY in making	xWant	to help PersonY	
PersonX associates with PersonY increase	xAttr	intelligent	
PersonX associates with PersonY increase	xIntent	to be associate with person increase	93574.0
PersonX associates with PersonY increase	xReact	happy	
PersonX associates with PersonY increase	xWant	report findings	
PersonX associates with PersonY's name	xAttr	mean	
PersonX associates with PersonY's name	xIntent	to be closer to persony	104824.0
PersonX associates with PersonY's name	xReact	content	
PersonX associates with PersonY's name	xWant	to feel important	
PersonX assumes PersonY expression	xAttr	quick	
PersonX assumes PersonY expression	xIntent	to make person y laugh.	260155.0
PersonX assumes PersonY expression	xReact	happy.	
PersonX assumes PersonY expression	xWant	to act like PersonY	
PersonX assumes PersonY form	xAttr	sneaky	
PersonX assumes PersonY form	xIntent	to disguise them self	274725.0
PersonX assumes PersonY form	xReact	incognito	
PersonX assumes PersonY form	xWant	make a calculated observation	
PersonX assumes PersonY position	xAttr	subservient	
PersonX assumes PersonY position	xIntent	to replace y.	604033.0
PersonX assumes PersonY position	xReact	proactive.	
PersonX assumes PersonY position	xWant	mimics Person Y	
PersonX assumes PersonY responsibility	xAttr	similar	
PersonX assumes PersonY responsibility	xIntent	reliable helpful	669536.0
PersonX assumes PersonY responsibility	xReact	helfpul	
PersonX assumes PersonY responsibility	xWant	to finish the job	
PersonX assumes PersonY role	xAttr	Confident	
PersonX assumes PersonY role	xIntent	to be assumes	651552.0
PersonX assumes PersonY role	xReact	happy	
PersonX assumes PersonY role	xWant	to do the best they can	
PersonX assures PersonY would be	xAttr	empathetic	
PersonX assures PersonY would be	xIntent	to make sure person understands	118034.0
PersonX assures PersonY would be	xReact	helpful	
PersonX assures PersonY would be	xWant	to be in charge	
PersonX attains PersonX's end	xAttr	successful	
PersonX attains PersonX's end	xIntent	to achieve an accomplishment	88337.0
PersonX attains PersonX's end	xReact	proud	
PersonX attains PersonX's end	xWant	Wants to contribute fairly	
PersonX attains PersonX's ends	xAttr	motivated	
PersonX attains PersonX's ends	xIntent	accomplish something	120641.0
PersonX attains PersonX's ends	xReact	like he or she succeeded	
PersonX attains PersonX's ends	xWant	to try and save for a rainy day	
PersonX attains PersonX's goal	xAttr	relieved	
PersonX attains PersonX's goal	xIntent	to complete the goal for persony	111271.0
PersonX attains PersonX's goal	xReact	proud	
PersonX attains PersonX's goal	xWant	to take a break	
PersonX attains PersonX's majority	xAttr	preferred	
PersonX attains PersonX's majority	xIntent	to achieve an accomplishment	88527.0
PersonX attains PersonX's majority	xReact	calm	
PersonX attains PersonX's majority	xWant	support	
PersonX attains PersonX's object	xAttr	strong	
PersonX attains PersonX's object	xIntent	he wants it	72847.0
PersonX attains PersonX's object	xReact	accomplished, satisfied	
PersonX attains PersonX's object	xWant	celebrate their achievement	
PersonX attains PersonY's object	xAttr	successful	
PersonX attains PersonY's object	xIntent	something.	107660.0
PersonX attains PersonY's object	xReact	happy to have the item.	
PersonX attains PersonY's object	xWant	to take the object	
PersonX attempts PersonY explanation	xAttr	motivated	
PersonX attempts PersonY explanation	xIntent	to hear	275383.0
PersonX attempts PersonY explanation	xReact	like it's a good idea	
PersonX attempts PersonY explanation	xWant	to make people understand the explanation	
PersonX attends PersonX's meetings	xAttr	sincere in work	
PersonX attends PersonX's meetings	xIntent	status	125081.0
PersonX attends PersonX's meetings	xReact	okay	
PersonX attends PersonX's meetings	xWant	to take notes	
PersonX attends PersonY meeting	xAttr	conscientious	
PersonX attends PersonY meeting	xIntent	to be informed	602528.0
PersonX attends PersonY meeting	xReact	accomplished	
PersonX attends PersonY meeting	xWant	to contemplate what they learned in PersonY's meeting.	
PersonX attends PersonY's funeral	xAttr	sad	
PersonX attends PersonY's funeral	xIntent	to show their respects.	86474.0
PersonX attends PersonY's funeral	xReact	sad	
PersonX attends PersonY's funeral	xWant	to mourn for the loss	
PersonX attends PersonY's meetings	xAttr	attentive	
PersonX attends PersonY's meetings	xIntent	to be supportive	118601.0
PersonX attends PersonY's meetings	xReact	supportive	
PersonX attends PersonY's meetings	xWant	he want to discuss with other person something important	
PersonX attends a concert	xAttr	adventurous	
PersonX attends a concert	xIntent	to hear music.	481181.0
PersonX attends a concert	xReact	like they were entertained.	
PersonX attends a concert	xWant	sing	
PersonX attends a party	xAttr	sociable	
PersonX attends a party	xIntent	to meet friends	492874.0
PersonX attends a party	xReact	fun	
PersonX attends a party	xWant	to get a drink	
PersonX attends a wine tasting	xAttr	curious	
PersonX attends a wine tasting	xIntent	to learn about wines	362210.0
PersonX attends a wine tasting	xReact	happy	
PersonX attends a wine tasting	xWant	make new friends	
PersonX attends church	xAttr	a christian	
PersonX attends church	xIntent	to pray	509748.0
PersonX attends church	xReact	loved	
PersonX attends church	xWant	to pray	
PersonX attends class	xAttr	in college	
PersonX attends class	xIntent	to learn as much as he can	450491.0
PersonX attends class	xReact	tired	
PersonX attends class	xWant	to sit for an exam	
PersonX attends the concert	xAttr	inspired	
PersonX attends the concert	xIntent	to listen to music	636598.0
PersonX attends the concert	xReact	great	
PersonX attends the concert	xWant	to have a good time	
PersonX attends the event	xAttr	sociable	
PersonX attends the event	xIntent	to enjoy an evening out	426765.0
PersonX attends the event	xReact	edified	
PersonX attends the event	xWant	to listen to what people say at the event say	
PersonX attends the party	xAttr	outgoing	
PersonX attends the party	xIntent	to meet people	523905.0
PersonX attends the party	xReact	energized that he met someone	
PersonX attends the party	xWant	to get home safely.	
PersonX attends the wedding	xAttr	excited	
PersonX attends the wedding	xIntent	to see his sister gets married.	518488.0
PersonX attends the wedding	xReact	happy.	
PersonX attends the wedding	xWant	to attend the reception	
PersonX attends to PersonX's business	xAttr	obliging	
PersonX attends to PersonX's business	xIntent	to achieve an accomplishment	82785.0
PersonX attends to PersonX's business	xReact	happy	
PersonX attends to PersonX's business	xWant	to get a huge profit	
PersonX attends to PersonY's business	xAttr	loyal	
PersonX attends to PersonY's business	xIntent	to buy something	116622.0
PersonX attends to PersonY's business	xReact	neutral	
PersonX attends to PersonY's business	xWant	to get PersonY to return the favor	
PersonX attends to PersonY's duties	xAttr	helpful	
PersonX attends to PersonY's duties	xIntent	to be owed a favor	98572.0
PersonX attends to PersonY's duties	xReact	helpful	
PersonX attends to PersonY's duties	xWant	to hear thanks	
PersonX attends upon PersonY	xAttr	assisting	
PersonX attends upon PersonY	xIntent	to attend function	247311.0
PersonX attends upon PersonY	xReact	happy	
PersonX attends upon PersonY	xWant	take a break	
PersonX attracts PersonY attention	xAttr	attractive	
PersonX attracts PersonY attention	xIntent	none	105690.0
PersonX attracts PersonY attention	xReact	happy	
PersonX attracts PersonY attention	xWant	to say something	
PersonX attracts PersonY audience	xAttr	invasive	
PersonX attracts PersonY audience	xIntent	to be noticed.	268566.0
PersonX attracts PersonY audience	xReact	heard.	
PersonX attracts PersonY audience	xWant	to tell them something	
PersonX attracts PersonY's attention	xAttr	tall	
PersonX attracts PersonY's attention	xIntent	none	79301.0
PersonX attracts PersonY's attention	xReact	admired and confident.	
PersonX attracts PersonY's attention	xWant	To entice Y	
PersonX avenges PersonY's death	xAttr	strong	
PersonX avenges PersonY's death	xIntent	to avenge	91212.0
PersonX avenges PersonY's death	xReact	content	
PersonX avenges PersonY's death	xWant	revenge	
PersonX averts PersonY's eyes	xAttr	Wise	
PersonX averts PersonY's eyes	xIntent	to protect the other person from seeing something.	152606.0
PersonX averts PersonY's eyes	xReact	upset about something.	
PersonX averts PersonY's eyes	xWant	to do nothing with personY	
PersonX avoids PersonY action	xAttr	cautious	
PersonX avoids PersonY action	xIntent	to avoid persony	671904.0
PersonX avoids PersonY action	xReact	satisfied	
PersonX avoids PersonY action	xWant	to stop worrying.	
PersonX avoids PersonY appearance	xAttr	cautious	
PersonX avoids PersonY appearance	xIntent	to ignore y	271241.0
PersonX avoids PersonY appearance	xReact	mean	
PersonX avoids PersonY appearance	xWant	to hurt hom	
PersonX avoids PersonY conflict	xAttr	nervous	
PersonX avoids PersonY conflict	xIntent	to avoid problems	605995.0
PersonX avoids PersonY conflict	xReact	happy	
PersonX avoids PersonY conflict	xWant	talk to person y on how to avoid in future.	
PersonX avoids PersonY contact	xAttr	envious	
PersonX avoids PersonY contact	xIntent	to avoid contact with persony	671477.0
PersonX avoids PersonY contact	xReact	satisfied	
PersonX avoids PersonY contact	xWant	keep avoiding person y	
PersonX avoids PersonY misunderstanding	xAttr	annoyed	
PersonX avoids PersonY misunderstanding	xIntent	to not waste time	672744.0
PersonX avoids PersonY misunderstanding	xReact	annoyed	
PersonX avoids PersonY misunderstanding	xWant	to cultivate a relationship	
PersonX avoids PersonY possibility	xAttr	cautious	
PersonX avoids PersonY possibility	xIntent	to not have to think about it	260085.0
PersonX avoids PersonY possibility	xReact	like they are hiding something from themself	
PersonX avoids PersonY possibility	xWant	to be left alone.	
PersonX avoids PersonY's eyes	xAttr	Cowardly	
PersonX avoids PersonY's eyes	xIntent	to avoid confrontation	182782.0
PersonX avoids PersonY's eyes	xReact	nervous	
PersonX avoids PersonY's eyes	xWant	to be left alone	
PersonX avoids eye contact	xAttr	shy	
PersonX avoids eye contact	xIntent	to be alone	193477.0
PersonX avoids eye contact	xReact	safe	
PersonX avoids eye contact	xWant	to keep avoiding eye contact.	
PersonX avoids like the plague	xAttr	intelligent	
PersonX avoids like the plague	xIntent	no contact	233579.0
PersonX avoids like the plague	xReact	repulsed	
PersonX avoids like the plague	xWant	to save himself.	
PersonX awaits PersonX's turn	xAttr	paient	
PersonX awaits PersonX's turn	xIntent	to be competitive.	98958.0
PersonX awaits PersonX's turn	xReact	anxious.	
PersonX awaits PersonX's turn	xWant	to take their turn	
PersonX awaits PersonY answer	xAttr	hopeful	
PersonX awaits PersonY answer	xIntent	to know whether y reached the capital	276572.0
PersonX awaits PersonY answer	xReact	expectant	
PersonX awaits PersonY answer	xWant	to marry Y	
PersonX awaits PersonY opportunity	xAttr	curious	
PersonX awaits PersonY opportunity	xIntent	to help person y get a good job	261260.0
PersonX awaits PersonY opportunity	xReact	encouraging	
PersonX awaits PersonY opportunity	xWant	take advantage of opportunity	
PersonX awaits PersonY's arrival	xAttr	patient	
PersonX awaits PersonY's arrival	xIntent	to see persons y	585593.0
PersonX awaits PersonY's arrival	xReact	happy	
PersonX awaits PersonY's arrival	xWant	to welcome PersonY	
PersonX awaits PersonY's return	xAttr	heartbroken	
PersonX awaits PersonY's return	xIntent	misses persony	104742.0
PersonX awaits PersonY's return	xReact	happy	
PersonX awaits PersonY's return	xWant	to eat the dinner they got	
PersonX awaits PersonY's turn	xAttr	patient	
PersonX awaits PersonY's turn	xIntent	persony to come back.	127773.0
PersonX awaits PersonY's turn	xReact	neglected and unimportant.	
PersonX awaits PersonY's turn	xWant	to talk to personY	
PersonX awakes the next morning	xAttr	refreshed	
PersonX awakes the next morning	xIntent	none	344084.0
PersonX awakes the next morning	xReact	awake	
PersonX awakes the next morning	xWant	get out of bed	
PersonX backs PersonX's car	xAttr	responsible	
PersonX backs PersonX's car	xIntent	none	309872.0
PersonX backs PersonX's car	xReact	relieve to have done correctly	
PersonX backs PersonX's car	xWant	to turn the car off.	
PersonX backs PersonY's car	xAttr	careful	
PersonX backs PersonY's car	xIntent	none	577306.0
PersonX backs PersonY's car	xReact	careless	
PersonX backs PersonY's car	xWant	turn the car	
PersonX backs away from PersonY	xAttr	fearful	
PersonX backs away from PersonY	xIntent	to be away	168346.0
PersonX backs away from PersonY	xReact	disgusted.	
PersonX backs away from PersonY	xWant	to run away	
PersonX bade PersonY farewell	xAttr	Lonely	
PersonX bade PersonY farewell	xIntent	to be kind	101850.0
PersonX bade PersonY farewell	xReact	warm	
PersonX bade PersonY farewell	xWant	wave	
PersonX badly burned	xAttr	rash	
PersonX badly burned	xIntent	none	532035.0
PersonX badly burned	xReact	hurt	
PersonX badly burned	xWant	clean it	
PersonX badly hurt	xAttr	clumsy	
PersonX badly hurt	xIntent	none	508204.0
PersonX badly hurt	xReact	pain	
PersonX badly hurt	xWant	stand up	
PersonX baits PersonX's hook	xAttr	calculating	
PersonX baits PersonX's hook	xIntent	catch a fish	318917.0
PersonX baits PersonX's hook	xReact	relaxed	
PersonX baits PersonX's hook	xWant	to cast the reel	
PersonX baits PersonY's hook	xAttr	helpful	
PersonX baits PersonY's hook	xIntent	to catch fish with persony	318956.0
PersonX baits PersonY's hook	xReact	determined	
PersonX baits PersonY's hook	xWant	PersonY to cast the rod	
PersonX bakes PersonY a cake	xAttr	skilled	
PersonX bakes PersonY a cake	xIntent	to give him a treat.	323584.0
PersonX bakes PersonY a cake	xReact	capable	
PersonX bakes PersonY a cake	xWant	decorate the cake	
PersonX bakes a cake	xAttr	talented	
PersonX bakes a cake	xIntent	to satisfy a sweet tooth	386063.0
PersonX bakes a cake	xReact	happy	
PersonX bakes a cake	xWant	to eat cake	
PersonX bakes a cake for PersonY	xAttr	celebrating	
PersonX bakes a cake for PersonY	xIntent	to be thoughtful	361834.0
PersonX bakes a cake for PersonY	xReact	generous	
PersonX bakes a cake for PersonY	xWant	to give it to them	
PersonX bakes a chocolate cake	xAttr	hungry	
PersonX bakes a chocolate cake	xIntent	to take the cake to a party.	362096.0
PersonX bakes a chocolate cake	xReact	satisfied	
PersonX bakes a chocolate cake	xWant	to eat the cake	
PersonX bakes a pie	xAttr	skilled	
PersonX bakes a pie	xIntent	to cook	484845.0
PersonX bakes a pie	xReact	accomplished	
PersonX bakes a pie	xWant	eat the pie	
PersonX bakes all day	xAttr	content	
PersonX bakes all day	xIntent	to sell them	427965.0
PersonX bakes all day	xReact	happy	
PersonX bakes all day	xWant	to sell the baked goods	
PersonX bakes cookies	xAttr	artistic	
PersonX bakes cookies	xIntent	to share with his family.	400447.0
PersonX bakes cookies	xReact	happy.	
PersonX bakes cookies	xWant	to share their dessert	
PersonX bakes cookies for PersonY	xAttr	generous	
PersonX bakes cookies for PersonY	xIntent	to celebrate y's party	618014.0
PersonX bakes cookies for PersonY	xReact	happy and enjoyed	
PersonX bakes cookies for PersonY	xWant	to give them to them	
PersonX bakes one	xAttr	skilled	
PersonX bakes one	xIntent	one	433000.0
PersonX bakes one	xReact	skillful	
PersonX bakes one	xWant	to get it out of the oven	
PersonX bakes some cookies	xAttr	homemaker	
PersonX bakes some cookies	xIntent	to test his cooking skill	454762.0
PersonX bakes some cookies	xReact	hungry	
PersonX bakes some cookies	xWant	to take them out of the oven.	
PersonX bakes the cake	xAttr	creative	
PersonX bakes the cake	xIntent	a cake	469105.0
PersonX bakes the cake	xReact	accomplished	
PersonX bakes the cake	xWant	to eat dessert	
PersonX bakes the cookies	xAttr	skilled	
PersonX bakes the cookies	xIntent	to give them to someone	526847.0
PersonX bakes the cookies	xReact	full	
PersonX bakes the cookies	xWant	to pack it up	
PersonX balances the books	xAttr	Determined	
PersonX balances the books	xIntent	to challenge themselves	236249.0
PersonX balances the books	xReact	calm	
PersonX balances the books	xWant	To transport books	
PersonX bangs PersonY's head	xAttr	rude	
PersonX bangs PersonY's head	xIntent	to hurt person	165779.0
PersonX bangs PersonY's head	xReact	adrenaline	
PersonX bangs PersonY's head	xWant	move away from PersonY	
PersonX bangs to rights	xAttr	active	
PersonX bangs to rights	xIntent	none	205789.0
PersonX bangs to rights	xReact	caught	
PersonX bangs to rights	xWant	turn their turn signal off	
PersonX barely made it	xAttr	relieved	
PersonX barely made it	xIntent	none	490202.0
PersonX barely made it	xReact	re leaved	
PersonX barely made it	xWant	Sigh in relief	
PersonX bares PersonX's soul	xAttr	open	
PersonX bares PersonX's soul	xIntent	get closer to others	203487.0
PersonX bares PersonX's soul	xReact	relieved	
PersonX bares PersonX's soul	xWant	to repent their sins	
PersonX bares PersonX's teeth	xAttr	aggressive	
PersonX bares PersonX's teeth	xIntent	to show aggression	654629.0
PersonX bares PersonX's teeth	xReact	mean	
PersonX bares PersonX's teeth	xWant	to shout	
PersonX barks up the wrong tree	xAttr	risky	
PersonX barks up the wrong tree	xIntent	prove someone wrong	221834.0
PersonX barks up the wrong tree	xReact	embarrassed	
PersonX barks up the wrong tree	xWant	to punish the correct person	
PersonX bars PersonY's way	xAttr	rude	
PersonX bars PersonY's way	xIntent	to block persony from entering.	130107.0
PersonX bars PersonY's way	xReact	superior and above persony.	
PersonX bars PersonY's way	xWant	to block PersonY	
PersonX bases on PersonX's experiences	xAttr	receptive	
PersonX bases on PersonX's experiences	xIntent	to learn from his past mistakes	97019.0
PersonX bases on PersonX's experiences	xReact	safe	
PersonX bases on PersonX's experiences	xWant	to teach everyone about their experiences	
PersonX bases on PersonY analysis	xAttr	eager	
PersonX bases on PersonY analysis	xIntent	to be bases	94496.0
PersonX bases on PersonY analysis	xReact	happy	
PersonX bases on PersonY analysis	xWant	to publish result	
PersonX bases on PersonY's experiences	xAttr	responsible	
PersonX bases on PersonY's experiences	xIntent	to trust	111370.0
PersonX bases on PersonY's experiences	xReact	smarter	
PersonX bases on PersonY's experiences	xWant	try the scenario out	
PersonX bases upon PersonY	xAttr	deliberate	
PersonX bases upon PersonY	xIntent	to make decision based on person	652143.0
PersonX bases upon PersonY	xReact	dependent	
PersonX bases upon PersonY	xWant	to believe PersonY	
PersonX bases upon data	xAttr	methodical	
PersonX bases upon data	xIntent	intelligent	96787.0
PersonX bases upon data	xReact	informed	
PersonX bases upon data	xWant	predict the trend	
PersonX bases upon principles	xAttr	religious	
PersonX bases upon principles	xIntent	to stay true to themself	584167.0
PersonX bases upon principles	xReact	proper	
PersonX bases upon principles	xWant	to lead an honourable life	
PersonX bases upon research	xAttr	Experimental	
PersonX bases upon research	xIntent	to be thorough	77786.0
PersonX bases upon research	xReact	accomplished	
PersonX bases upon research	xWant	to prove their point	
PersonX bases upon the principle	xAttr	Wise	
PersonX bases upon the principle	xIntent	rely on his values	104705.0
PersonX bases upon the principle	xReact	reliable	
PersonX bases upon the principle	xWant	to carry out things according to the principle	
PersonX bashes the bishop	xAttr	offended	
PersonX bashes the bishop	xIntent	to pleasure oneself	213058.0
PersonX bashes the bishop	xReact	satisfied	
PersonX bashes the bishop	xWant	to apologize	
PersonX basically told PersonY	xAttr	sociable	
PersonX basically told PersonY	xIntent	to be honest	197332.0
PersonX basically told PersonY	xReact	relieved	
PersonX basically told PersonY	xWant	to be straight forward	
PersonX bats PersonY eye	xAttr	controlling	
PersonX bats PersonY eye	xIntent	to disturb him	246267.0
PersonX bats PersonY eye	xReact	guilty of his act	
PersonX bats PersonY eye	xWant	to show interest	
PersonX bats a thousand	xAttr	successful	
PersonX bats a thousand	xIntent	to show his love for baseball	223061.0
PersonX bats a thousand	xReact	accomplished	
PersonX bats a thousand	xWant	to bat 2000	
PersonX bats an eyelash	xAttr	interested	
PersonX bats an eyelash	xIntent	work	231147.0
PersonX bats an eyelash	xReact	like he has influenced	
PersonX bats an eyelash	xWant	Find sink	
PersonX bats an eyelid	xAttr	flirty	
PersonX bats an eyelid	xIntent	none	201999.0
PersonX bats an eyelid	xReact	in charge	
PersonX bats an eyelid	xWant	to reply back	
PersonX bats five hundred	xAttr	daring	
PersonX bats five hundred	xIntent	none	208357.0
PersonX bats five hundred	xReact	accomplished	
PersonX bats five hundred	xWant	to do it again	
PersonX bats for both sides	xAttr	nonpartisan	
PersonX bats for both sides	xIntent	to practice on batting skills	600269.0
PersonX bats for both sides	xReact	happy, excited to bat more than once.	
PersonX bats for both sides	xWant	to be a part of multiple families	
PersonX bats for the other team	xAttr	unreliable	
PersonX bats for the other team	xIntent	to gain more	224105.0
PersonX bats for the other team	xReact	provocative	
PersonX bats for the other team	xWant	get a shower	
PersonX battens down the hatches	xAttr	hopeful	
PersonX battens down the hatches	xIntent	to strenghten his position.	222388.0
PersonX battens down the hatches	xReact	proud happy if they succeeded	
PersonX battens down the hatches	xWant	to make sure everything is secured	
PersonX beards the lion in his den	xAttr	honest	
PersonX beards the lion in his den	xIntent	to prove his worth	227578.0
PersonX beards the lion in his den	xReact	prepared	
PersonX beards the lion in his den	xWant	be recognized for bravery	
PersonX bears PersonX's name	xAttr	similar	
PersonX bears PersonX's name	xIntent	none	85334.0
PersonX bears PersonX's name	xReact	esteemed	
PersonX bears PersonX's name	xWant	tell people his name	
PersonX bears PersonX's share	xAttr	fair	
PersonX bears PersonX's share	xIntent	to help themself	114197.0
PersonX bears PersonX's share	xReact	happy	
PersonX bears PersonX's share	xWant	to continue to work	
PersonX bears PersonY away	xAttr	convincing	
PersonX bears PersonY away	xIntent	to be alone	270701.0
PersonX bears PersonY away	xReact	satisfied	
PersonX bears PersonY away	xWant	to apologize	
PersonX bears PersonY children	xAttr	Mothering	
PersonX bears PersonY children	xIntent	to be pregnant	253618.0
PersonX bears PersonY children	xReact	accomplished	
PersonX bears PersonY children	xWant	rest and sleep	
PersonX bears PersonY company	xAttr	resentful	
PersonX bears PersonY company	xIntent	none	250812.0
PersonX bears PersonY company	xReact	irritated	
PersonX bears PersonY company	xWant	to leave PersonY	
PersonX bears PersonY name	xAttr	special	
PersonX bears PersonY name	xIntent	none	258748.0
PersonX bears PersonY name	xReact	commonality with someone	
PersonX bears PersonY name	xWant	to get a new driver's license	
PersonX bears PersonY resemblance	xAttr	proud	
PersonX bears PersonY resemblance	xIntent	none	259954.0
PersonX bears PersonY resemblance	xReact	interested	
PersonX bears PersonY resemblance	xWant	to ask if PersonY is their twin	
PersonX bears PersonY's share	xAttr	caring	
PersonX bears PersonY's share	xIntent	to help persony	584921.0
PersonX bears PersonY's share	xReact	like a giving person	
PersonX bears PersonY's share	xWant	to be of help to person Y	
PersonX bears oneself	xAttr	self-reliant	
PersonX bears oneself	xIntent	to support themself	205582.0
PersonX bears oneself	xReact	happy	
PersonX bears oneself	xWant	to continue bearing himself in the future	
PersonX bears upon PersonY	xAttr	overbearing	
PersonX bears upon PersonY	xIntent	something from person	90326.0
PersonX bears upon PersonY	xReact	happy	
PersonX bears upon PersonY	xWant	to express his love	
PersonX bears witness to the PersonY	xAttr	observant	
PersonX bears witness to the PersonY	xIntent	to be honest	250006.0
PersonX bears witness to the PersonY	xReact	relieved	
PersonX bears witness to the PersonY	xWant	to help person Y	
PersonX beats PersonX's dad	xAttr	aggressive	
PersonX beats PersonX's dad	xIntent	to hurt his own dad	289955.0
PersonX beats PersonX's dad	xReact	masterful	
PersonX beats PersonX's dad	xWant	to vent out anger	
PersonX beats PersonX's friend	xAttr	ambitious	
PersonX beats PersonX's friend	xIntent	impotence	310208.0
PersonX beats PersonX's friend	xReact	ashamed	
PersonX beats PersonX's friend	xWant	to say hi	
PersonX beats PersonX's personal record	xAttr	skilled	
PersonX beats PersonX's personal record	xIntent	none	310507.0
PersonX beats PersonX's personal record	xReact	proud	
PersonX beats PersonX's personal record	xWant	to set another record	
PersonX beats PersonX's wife	xAttr	aggressive	
