input_text	prefix	target_text
PersonX starts walking	xEffect	loses weight
PersonX starts walking	xEffect	gets sweaty
PersonX starts walking	xEffect	get's where they are going
PersonX starts walking	xEffect	get's some exercise
PersonX starts with a clean sheet	xEffect	takes responsibility
PersonX starts with a clean sheet	xEffect	does the right thing
PersonX starts with a clean sheet	xEffect	none
PersonX starts with a clean slate	xEffect	rebirth
PersonX starts with a clean slate	xEffect	is forgiven
PersonX starts with a clean slate	xEffect	none
PersonX starts working	xEffect	Gets out of debt
PersonX starts working	xEffect	Finds ideal career
PersonX starts working	xEffect	saves money
PersonX starts working	xEffect	buys a car
PersonX starts working	xEffect	gets sweety
PersonX starts working	xEffect	gets exercise
PersonX starts working	xEffect	gets a paycheck
PersonX starts working	xEffect	gets tired
PersonX starts working again	xEffect	refresh face
PersonX starts working again	xEffect	gain knowledge
PersonX starts working again	xEffect	gets paid
PersonX starts working again	xEffect	gets promoted
PersonX starts working again	xEffect	earns money
PersonX starts working again	xEffect	gets tired
PersonX starts working out	xEffect	PersonX increases their stamina
PersonX starts working out	xEffect	PersonX loses weight
PersonX starts working out	xEffect	Person X loses ten pounds.
PersonX starts working out	xEffect	Person X pulls a muscle.
PersonX starts working out	xEffect	Get fit
PersonX starts working out	xEffect	Lose weight
PersonX starts working out	xEffect	Gain muscle
PersonX starts working out every day	xEffect	Gets stronger
PersonX starts working out every day	xEffect	Gets tired directly after
PersonX starts working out every day	xEffect	Muscles get bigger
PersonX starts working out every day	xEffect	Gains muscle
PersonX starts working out every day	xEffect	Loses fat
PersonX starts working out every day	xEffect	Has more energy
PersonX starves the ___ into submission	xEffect	It receives submissivity from a bunch of people, it means person X will not do things because other will do it for him/her.
PersonX starves the ___ into submission	xEffect	Things that Person X wanted to do and was not allowed to do, will be available to be done once the submission is reached.
PersonX starves the ___ into submission	xEffect	walks confidently
PersonX starves the ___ into submission	xEffect	waits expectantly
PersonX states and local ___	xEffect	none
PersonX states and local ___	xEffect	to states and local economies
PersonX states and local ___	xEffect	to economies in the local government
PersonX states and local ___	xEffect	shares knowledge
PersonX states and local ___	xEffect	shares information with others
PersonX stays by PersonY's side	xEffect	personY holds hand
PersonX stays by PersonY's side	xEffect	personY thanks them
PersonX stays by PersonY's side	xEffect	gets company
PersonX stays by PersonY's side	xEffect	becomes less loney
PersonX stays by PersonY's side	xEffect	agrees with person y
PersonX stays by PersonY's side	xEffect	makes a plan
PersonX stays clean	xEffect	gets looked at
PersonX stays clean	xEffect	gets whisteled at
PersonX stays in one place	xEffect	none
PersonX stays in one place	xEffect	doesn't see a lot of places
PersonX stays in one place	xEffect	stays out of harm
PersonX stays in one place	xEffect	Sits down
PersonX stays in one place	xEffect	Goes to sleep
PersonX steals PersonY's purse	xEffect	runs
PersonX steals PersonY's purse	xEffect	heart races
PersonX steals PersonY's purse	xEffect	arrested
PersonX steals PersonY's purse	xEffect	beaten up
PersonX steals anything	xEffect	Goes to jail
PersonX steals anything	xEffect	Serves time
PersonX steals anything	xEffect	arrested
PersonX steals anything	xEffect	jailed
PersonX steals anything	xEffect	gets arrested
PersonX steals anything	xEffect	is fined
PersonX steps right	xEffect	gets out of the way of something
PersonX steps right	xEffect	almost trips
PersonX steps right	xEffect	personX is more right.
PersonX steps right	xEffect	personX's position has changed.
PersonX steps right	xEffect	stays out of the way
PersonX steps right	xEffect	tries not to be in the way
PersonX steps towards PersonY	xEffect	makes noise
PersonX steps towards PersonY	xEffect	moves forward
PersonX steps towards PersonY	xEffect	trip
PersonX steps towards PersonY	xEffect	lose a shoe
PersonX steps up PersonX's game	xEffect	wins
PersonX steps up PersonX's game	xEffect	smiles
PersonX steps up PersonX's game	xEffect	feels accomplished
PersonX steps up PersonX's game	xEffect	feels proud
PersonX stings by a jellyfish	xEffect	IT GIVES PAIN
PersonX stings by a jellyfish	xEffect	STARTS TO SCREAM
PersonX stings by a jellyfish	xEffect	none
PersonX stirs within PersonY	xEffect	gets in a fight
PersonX stirs within PersonY	xEffect	feels bad
PersonX stirs within PersonY	xEffect	none
PersonX stops at a store	xEffect	PersonX spends more than they expected
PersonX stops at a store	xEffect	PersonX is tempted to shop
PersonX stops at a store	xEffect	they get mugged
PersonX stops at a store	xEffect	they get punched
PersonX stops at a store	xEffect	checks grocery list
PersonX stops at a store	xEffect	calls family for requests
PersonX stops at the store	xEffect	Person X brought groceries
PersonX stops at the store	xEffect	Person X soends money
PersonX stops at the store	xEffect	Makes purchases
PersonX stops at the store	xEffect	Goes into store
PersonX stops being friends	xEffect	none
PersonX stops being friends	xEffect	cuts the friendship
PersonX stops being friends	xEffect	hurted by others
PersonX stops being friends with PersonY	xEffect	Unfriend them on Facebook
PersonX stops being friends with PersonY	xEffect	Call blocks
PersonX stops being friends with PersonY	xEffect	blocks Person Y on facebook
PersonX stops being friends with PersonY	xEffect	ignores Y's call
PersonX stops but PersonY did n't listen	xEffect	none
PersonX stops but PersonY did n't listen	xEffect	none
PersonX stops calling PersonY	xEffect	becomes single
PersonX stops calling PersonY	xEffect	no longer lives with someone
PersonX stops calling PersonY	xEffect	PersonX breaks up with PersonY
PersonX stops calling PersonY	xEffect	PersonX is busy
PersonX stops calling PersonY	xEffect	doesn't talk
PersonX stops calling PersonY	xEffect	ignores
PersonX stops dead in PersonY's tracks	xEffect	none
PersonX stops dead in PersonY's tracks	xEffect	PersonY runs into PersonX
PersonX stops dead in PersonY's tracks	xEffect	gets pushed
PersonX storms out of the blocks	xEffect	looks angry
PersonX storms out of the blocks	xEffect	becomes hot
PersonX stretches out PersonX's hand	xEffect	moves arm.
PersonX stretches out PersonX's hand	xEffect	stretches muscles.
PersonX stretches out PersonX's hand	xEffect	their hand isn't cramped
PersonX stretches out PersonX's hand	xEffect	they play better
PersonX studies ___ in college	xEffect	none
PersonX studies ___ in college	xEffect	gains knowledge
PersonX studies ___ in college	xEffect	learns new skills
PersonX studies as much	xEffect	gets better at new skills
PersonX studies as much	xEffect	gets tired of studying
PersonX studies as much	xEffect	receives new knowledge
PersonX studies as much	xEffect	none
PersonX studies as much	xEffect	learns
PersonX studies as much	xEffect	hopes to get good grades
PersonX studies as much as PersonY could	xEffect	becomes smart
PersonX studies as much as PersonY could	xEffect	studies a lot
PersonX studies as much as PersonY could	xEffect	gains more knowledge
PersonX studies as much as PersonY could	xEffect	gets a great test score
PersonX studies as much as PersonY could	xEffect	PersonX gets a good grade on his exam
PersonX studies as much as PersonY could	xEffect	PersonX is prepared for the exam and increased knowledge
PersonX studies as much as PersonY could	xEffect	PersonX fails the exam for they got too nervous
PersonX studies extra	xEffect	Passes test
PersonX studies extra	xEffect	Can give a great presentation
PersonX studies extra hard	xEffect	gains knowledge
PersonX studies extra hard	xEffect	gets burnt out
PersonX studies extra hard	xEffect	is prepared for the exam
PersonX studies extra hard	xEffect	passes final exam
PersonX studies extra hard	xEffect	gets an A in the class
PersonX studies for PersonX's exam	xEffect	passes exam
PersonX studies for PersonX's exam	xEffect	gets rewarded from parents
PersonX studies for PersonX's exam	xEffect	gains subject knowledge
PersonX studies for PersonX's exam	xEffect	falls asleep
PersonX studies for PersonX's exam	xEffect	becomes tired
PersonX studies for PersonX's math test	xEffect	crams for the test
PersonX studies for PersonX's math test	xEffect	aces the test
PersonX studies for PersonX's math test	xEffect	PersonX gains knowledge
PersonX studies for PersonX's math test	xEffect	PersonX passes his math test
PersonX studies for PersonX's math test	xEffect	clears the test
PersonX studies for PersonX's math test	xEffect	score high marks
PersonX studies for a quiz	xEffect	none
PersonX studies for a quiz	xEffect	PersonX gets a good grade on the quiz
PersonX studies for a quiz	xEffect	PersonX improves their GPA
PersonX studies for an exam	xEffect	passes the exam
PersonX studies for an exam	xEffect	becomes educated
PersonX studies for an exam	xEffect	learns a lot
PersonX studies for an exam	xEffect	looks stressed
PersonX studies for an exam	xEffect	gets a headache
PersonX studies for an exam	xEffect	loses sleep
PersonX suits PersonY's purposes	xEffect	Is used as means to an end, manipulated
PersonX suits PersonY's purposes	xEffect	Is considered adequate
PersonX surmounts every ___	xEffect	gets congratulated
PersonX surmounts every ___	xEffect	gains experience
PersonX surmounts every ___	xEffect	Wins award
PersonX surmounts every ___	xEffect	Beams with Pride
PersonX surmounts every ___	xEffect	gains skills
PersonX surmounts every ___	xEffect	gets awarded
PersonX surprises PersonX's family	xEffect	smiles
PersonX surprises PersonX's family	xEffect	is productive
PersonX surprises PersonX's family	xEffect	none
PersonX surprises PersonX's family	xEffect	no one home
PersonX surprises PersonX's family	xEffect	misses house
PersonX swings for the fences	xEffect	gets a homerun
PersonX swings for the fences	xEffect	gets a grounder and is out
PersonX swings for the fences	xEffect	hits a fan
PersonX swings for the fences	xEffect	relax
PersonX swings for the fences	xEffect	make sure it reaches the destination
PersonX swings the bat	xEffect	gets a walk
PersonX swings the bat	xEffect	gets ejected
PersonX swings the bat	xEffect	gets tagged with the baseball
PersonX swings the bat	xEffect	sweats from his face
PersonX switches PersonX's major	xEffect	avoiding alcohol
PersonX switches PersonX's major	xEffect	leave lazyness
PersonX switches PersonX's major	xEffect	avoiding movies
PersonX switches PersonX's major	xEffect	avoiding wasting time
PersonX switches PersonX's major	xEffect	gets a new class schedule
PersonX switches PersonX's major	xEffect	learns new information
PersonX switches PersonX's major	xEffect	learns different material
PersonX switches PersonX's major	xEffect	accepts loss of credits
PersonX takes PersonX's laptop	xEffect	none
PersonX takes PersonX's laptop	xEffect	opens the laptop
PersonX takes PersonX's laptop	xEffect	starts to type on the laptop's keyboard
PersonX takes PersonX's laptop	xEffect	can use the computer
PersonX takes PersonX's laptop	xEffect	carry weight
PersonX takes PersonX's outside	xEffect	Sees sunshine
PersonX takes PersonX's outside	xEffect	Gets hot
PersonX takes PersonX's outside	xEffect	gets fresh air
PersonX takes PersonX's outside	xEffect	hears the birds chirping
PersonX takes PersonX's outside	xEffect	goes for a walk
PersonX takes PersonX's outside	xEffect	sits at a park
PersonX takes PersonX's stand	xEffect	looks proud
PersonX takes PersonX's stand	xEffect	is understood
PersonX takes PersonX's stand	xEffect	is appreciated by colleagues
PersonX takes PersonX's stand	xEffect	is asked for advice by friends
PersonX takes PersonX's watch off	xEffect	PersonX forgets the time
PersonX takes PersonX's watch off	xEffect	PersonX's watch is stolen
PersonX takes PersonX's watch off	xEffect	loses track of time
PersonX takes PersonX's watch off	xEffect	misses deadline
PersonX takes PersonX's watch off	xEffect	gets stared at
PersonX takes PersonX's watch off	xEffect	goes swimming
PersonX takes PersonY decision	xEffect	accepts what's said
PersonX takes PersonY decision	xEffect	get's back to work
PersonX takes PersonY decision	xEffect	accepts credit
PersonX takes PersonY decision	xEffect	gains information
PersonX takes PersonY everywhere	xEffect	PersonX can't get rid of PersonY
PersonX takes PersonY everywhere	xEffect	PersonX can't refuse PersonY
PersonX takes PersonY example	xEffect	Is looked at as a thief
PersonX takes PersonY example	xEffect	Gains knowledge from others work
PersonX takes PersonY example	xEffect	none
PersonX takes PersonY example	xEffect	succeeds
PersonX takes PersonY example	xEffect	honored by many
PersonX takes PersonY in PersonY's arms	xEffect	wanna to avoid
PersonX takes PersonY in PersonY's arms	xEffect	gots guilty
PersonX takes PersonY in PersonY's arms	xEffect	none
PersonX takes PersonY in PersonY's arms	xEffect	holds PersonY for a while.
PersonX takes PersonY in PersonY's arms	xEffect	feels passionately about PersonY.
PersonX takes PersonY on a hike	xEffect	gets tired
PersonX takes PersonY on a hike	xEffect	thirsty
PersonX takes PersonY on a hike	xEffect	goes with someone
PersonX takes PersonY on a hike	xEffect	does a group activity
PersonX takes PersonY on a hike	xEffect	fall of cliff
PersonX takes PersonY on a hike	xEffect	get hurt
PersonX takes PersonY outside	xEffect	PersonX smiles
PersonX takes PersonY outside	xEffect	PersonX blushes
PersonX takes PersonY outside	xEffect	Goes outside with Y.
PersonX takes PersonY outside	xEffect	leaves building.
PersonX takes PersonY place	xEffect	becomes famous
PersonX takes PersonY place	xEffect	gets a pay raise
PersonX takes PersonY place	xEffect	person x does persons y roll
PersonX takes PersonY place	xEffect	person x works all day
PersonX takes PersonY place	xEffect	messes up
PersonX takes PersonY place	xEffect	gets congratulated
PersonX takes PersonY stand	xEffect	receives gratitude for support
PersonX takes PersonY stand	xEffect	receives complaints for support
PersonX takes PersonY stand	xEffect	learns about cause
PersonX takes PersonY stand	xEffect	argues with opposers
PersonX takes PersonY step	xEffect	PersonX loses their balance
PersonX takes PersonY step	xEffect	PersonX's legs shake
PersonX takes PersonY to the er	xEffect	none
PersonX takes PersonY to the er	xEffect	Talks to doctor
PersonX takes PersonY to the er	xEffect	Waits for PersonY
PersonX takes PersonY up on the offer	xEffect	is given a ride home
PersonX takes PersonY up on the offer	xEffect	stays in the basement for free
PersonX takes PersonY up on the offer	xEffect	gets something in return
PersonX takes PersonY up on the offer	xEffect	learns what to do
PersonX takes PersonY view	xEffect	none
PersonX takes PersonY view	xEffect	talks confidently
PersonX takes PersonY view	xEffect	seeks to unite with PersonY
PersonX takes PersonY's laptop	xEffect	able to finish work
PersonX takes PersonY's laptop	xEffect	is yelled at
PersonX takes PersonY's outside	xEffect	Person Y follows them.
PersonX takes PersonY's outside	xEffect	Person Y accuses them of stealing.
PersonX takes PersonY's outside	xEffect	gets fresh air
PersonX takes PersonY's outside	xEffect	creates privacy
PersonX takes PersonY's place	xEffect	none
PersonX takes PersonY's place	xEffect	Finishes the job
PersonX takes PersonY's place	xEffect	Takes the position from Y
PersonX takes PersonY's place	xEffect	gets accused
PersonX takes PersonY's place	xEffect	gets looked down on
PersonX takes PersonY's stand	xEffect	defends Person Y
PersonX takes PersonY's stand	xEffect	none
PersonX takes PersonY's stand	xEffect	none
PersonX takes PersonY's toll	xEffect	Is thanked by Y
PersonX takes PersonY's toll	xEffect	Moves forward
PersonX takes PersonY's watch off	xEffect	steals the watch
PersonX takes PersonY's watch off	xEffect	gives the watch back
PersonX takes PersonY's watch off	xEffect	wears the watch
PersonX takes PersonY's watch off	xEffect	looks at the watch
PersonX takes PersonY's watch off	xEffect	appreciates the beauty of the watch
PersonX takes ___ as a result	xEffect	none
PersonX takes ___ as a result	xEffect	none
PersonX takes ___ as a result	xEffect	He is involved something
PersonX takes ___ as a result	xEffect	He is making a plan
PersonX takes ___ at the end	xEffect	is asked a difficult question
PersonX takes ___ at the end	xEffect	is rewarded for effort
PersonX takes ___ daily	xEffect	gets healtier
PersonX takes ___ daily	xEffect	loses weight
PersonX takes ___ daily	xEffect	gets healthier
PersonX takes ___ daily	xEffect	declines in health
PersonX takes ___ everywhere	xEffect	depends on it
PersonX takes ___ everywhere	xEffect	cannot do without it
PersonX takes ___ for a ride	xEffect	his spouse
PersonX takes ___ for a ride	xEffect	his children
PersonX takes ___ for a ride	xEffect	pays fine
PersonX takes ___ for a ride	xEffect	gets receipt
PersonX takes ___ for a ride	xEffect	gets in line again
PersonX takes ___ for a ride	xEffect	plays again
PersonX takes ___ in PersonX's stride	xEffect	keeps trying
PersonX takes ___ in PersonX's stride	xEffect	thinks positively
PersonX takes ___ in PersonX's stride	xEffect	none
PersonX takes ___ in PersonX's stride	xEffect	becomes important
PersonX takes ___ in PersonX's stride	xEffect	doesn't care about anyone
PersonX takes ___ in stride	xEffect	none
PersonX takes ___ in stride	xEffect	has no regret
PersonX takes ___ in stride	xEffect	learns from the experience
PersonX takes ___ in the campaign	xEffect	candidate wins
PersonX takes ___ in the campaign	xEffect	candidate loses
PersonX takes ___ in the campaign	xEffect	They get work done
PersonX takes ___ in the campaign	xEffect	They receive donations
PersonX takes ___ in the campaign	xEffect	wants to win
PersonX takes ___ in the campaign	xEffect	attends meetings
PersonX takes ___ of things	xEffect	learns something new
PersonX takes ___ of things	xEffect	becomes grateful
PersonX takes ___ of things	xEffect	PersonX settles the argument
PersonX takes ___ of things	xEffect	PersonX covers their tracks
PersonX takes ___ off roading	xEffect	he has no truck now.
PersonX takes ___ off roading	xEffect	he needs a ride now.
PersonX takes ___ off roading	xEffect	get appreciated
PersonX takes ___ off roading	xEffect	gets thanked
PersonX takes ___ off roading	xEffect	he crashes
PersonX takes ___ off roading	xEffect	they get lost
PersonX takes ___ out for a ride	xEffect	refuels
PersonX takes ___ out for a ride	xEffect	hits the gas
PersonX takes ___ out for a ride	xEffect	feels the wind in their face
PersonX takes ___ out for a ride	xEffect	gets a sunburn
PersonX takes ___ out for a ride	xEffect	They go fast
PersonX takes ___ out for a ride	xEffect	They return the vehicle
PersonX takes ___ outside	xEffect	walks outside
PersonX takes ___ outside	xEffect	talks to the person
PersonX takes ___ outside	xEffect	Person x walks around
PersonX takes ___ outside	xEffect	Person x sweats from being outside
PersonX takes ___ outside	xEffect	feels the outside air
PersonX takes ___ outside	xEffect	eventually must return indoors
PersonX takes ___ sitting down	xEffect	none
PersonX takes ___ to ensure	xEffect	stay's safe
PersonX takes ___ to ensure	xEffect	lives better
PersonX takes ___ to ensure	xEffect	stresses about outcome
PersonX takes ___ to ensure	xEffect	gets headache from stress
PersonX takes ___ to ensure	xEffect	none
PersonX takes ___ to prevent	xEffect	SAFETY
PersonX takes ___ to prevent	xEffect	RELIEF
PersonX takes ___ to prevent	xEffect	avoids disaster
PersonX takes ___ to prevent	xEffect	has a panic attack
PersonX takes ___ to prevent	xEffect	PersonX  alerts himself.
PersonX takes ___ to prevent	xEffect	PersonX takes medicines.
PersonX takes ___ to prevent	xEffect	PersonX summaries for alertness.
PersonX takes ___ to the er	xEffect	freaks out while waiting
PersonX takes ___ to the er	xEffect	paces around the room
PersonX takes ___ to the er	xEffect	none
PersonX takes ___ to the grave	xEffect	nobody knows about it
PersonX takes ___ to the grave	xEffect	he isn't close with people
PersonX takes ___ to the grave	xEffect	gets sick
PersonX takes ___ to the grave	xEffect	dies
PersonX takes ___ up on the offer	xEffect	works with other person more
PersonX takes ___ up on the offer	xEffect	gains something
PersonX takes ___ up on the offer	xEffect	they feel butterflies in their stomach
PersonX takes ___ up on the offer	xEffect	they start to strain
PersonX takes ___ up on the offer	xEffect	PersonX thanks them
PersonX takes ___ up on the offer	xEffect	PersonX expresses their appreciation
PersonX takes a bow	xEffect	gets applauded
PersonX takes a bow	xEffect	exits the stage
PersonX takes a bow	xEffect	gets applause
PersonX takes a bow	xEffect	gets booed
PersonX takes a bow	xEffect	PersonX gets a standing ovation
PersonX takes a bow	xEffect	PersonX receives applause
PersonX takes a cruise	xEffect	gets a sunburn
PersonX takes a cruise	xEffect	loses personal items
PersonX takes a hike	xEffect	legs become sore
PersonX takes a hike	xEffect	becomes dehydrated
PersonX takes a hike	xEffect	gets thirsty
PersonX takes a hike	xEffect	gets hungry
PersonX takes a hike	xEffect	gets tired
PersonX takes a hike	xEffect	gets mosquito bites
PersonX takes a hike	xEffect	has sore muscles
PersonX takes a hike in the woods	xEffect	gets exercise
PersonX takes a hike in the woods	xEffect	gets a tick
PersonX takes a hike in the woods	xEffect	gets excercise
PersonX takes a hike in the woods	xEffect	gets sweaty
PersonX takes a hike in the woods	xEffect	gets needed exercise
PersonX takes a hike in the woods	xEffect	becomes thirsty
PersonX takes a leaf out of PersonY's book	xEffect	rember the old day
PersonX takes a leaf out of PersonY's book	xEffect	save the green
PersonX takes a leaf out of PersonY's book	xEffect	Imporves their standing
PersonX takes a leaf out of PersonY's book	xEffect	Is seen as a follower
PersonX takes a new job	xEffect	makes money
PersonX takes a new job	xEffect	learns how to perform new job
PersonX takes a new job	xEffect	learns a new skill
PersonX takes a new job	xEffect	makes money
PersonX takes a ride	xEffect	gets in an accident
PersonX takes a ride	xEffect	has arrived somewhere
PersonX takes a ride	xEffect	experiences motion sickness
PersonX takes a ride	xEffect	becomes nauseous
PersonX takes a ride to tyburn	xEffect	sees new sights
PersonX takes a ride to tyburn	xEffect	has to find a motel
PersonX takes a ride to tyburn	xEffect	going through street
PersonX takes a ride to tyburn	xEffect	sweating
PersonX takes a ride to tyburn	xEffect	wear clothes
PersonX takes a ride to tyburn	xEffect	none
PersonX takes a stand	xEffect	speaks
PersonX takes a stand	xEffect	talks to others
PersonX takes a stand	xEffect	Person X examines the pros and cons of the issue
PersonX takes a stand	xEffect	Person X tries to gather support from his friends.
PersonX takes a stand	xEffect	PersonX gets respect
PersonX takes a stand	xEffect	PersonX gets arrested
PersonX takes a step	xEffect	they take another step
PersonX takes a step	xEffect	they sit down
PersonX takes a step	xEffect	Looks around
PersonX takes a step	xEffect	Takes another step
PersonX takes a step back	xEffect	re-examines the view
PersonX takes a step back	xEffect	trips and falls
PersonX takes a step back	xEffect	PersonX runs away
PersonX takes a step back	xEffect	PersonX sweats from nervousness
PersonX takes a step forward	xEffect	hears a shriek
PersonX takes a step forward	xEffect	is told to back
PersonX takes a swig	xEffect	grimaces
PersonX takes a swig	xEffect	puts the glass down
PersonX takes a swig	xEffect	to quench thirst
PersonX takes a swig	xEffect	to get a buzz
PersonX takes a swig	xEffect	quenches the thirst
PersonX takes a swig	xEffect	gets satisfied
PersonX takes as PersonY example	xEffect	none
PersonX takes as PersonY example	xEffect	gains better standing
PersonX takes as PersonY example	xEffect	makes better choices
PersonX takes as PersonY example	xEffect	Improves status
PersonX takes as PersonY example	xEffect	Gets into trounle
PersonX takes down a peg	xEffect	becomes disoriented
PersonX takes down a peg	xEffect	damages liver
PersonX takes down a peg	xEffect	can't stand straight
PersonX takes down a peg	xEffect	fix peg on wall
PersonX takes down a peg	xEffect	hanger something
PersonX takes for a ride	xEffect	gets lost
PersonX takes for a ride	xEffect	tired
PersonX takes for a ride	xEffect	gets out of the house
PersonX takes for a ride	xEffect	travels a route or path
PersonX takes horseback riding lessons	xEffect	develops skills
PersonX takes horseback riding lessons	xEffect	gets hurt
PersonX takes horseback riding lessons	xEffect	becomes better at riding horses
PersonX takes horseback riding lessons	xEffect	pays the teacher
PersonX takes it everywhere	xEffect	none
PersonX takes it everywhere	xEffect	is caring
PersonX takes it everywhere	xEffect	is careful
PersonX takes it everywhere	xEffect	makes more calls
PersonX takes it everywhere	xEffect	texts all the time
PersonX takes it everywhere with PersonY	xEffect	walks around with the item
PersonX takes it everywhere with PersonY	xEffect	talks about the item with PersonY
PersonX takes it everywhere with PersonY	xEffect	he has it with him
PersonX takes it everywhere with PersonY	xEffect	it bonds him to personY
PersonX takes it everywhere with PersonY	xEffect	has an accompany
PersonX takes it everywhere with PersonY	xEffect	has a helper
PersonX takes it outside	xEffect	none
PersonX takes it outside	xEffect	gets sunburned
PersonX takes it outside	xEffect	gets rained on
PersonX takes it outside	xEffect	gets basked in sunlight
PersonX takes it outside	xEffect	gets heat exhaustion
PersonX takes liberties	xEffect	gets reprimanded
PersonX takes liberties	xEffect	gets fired
PersonX takes liberties	xEffect	gets protested
PersonX takes liberties	xEffect	gets thanked
PersonX takes liberties	xEffect	none
PersonX takes matters	xEffect	none
PersonX takes matters	xEffect	Gets what they want
PersonX takes matters	xEffect	Digs a deeper hole for themselves
PersonX takes matters	xEffect	is relieved
PersonX takes matters	xEffect	gets the job done
PersonX takes matters into PersonX's hands	xEffect	none
PersonX takes matters into PersonX's hands	xEffect	situation is resolved
PersonX takes matters into PersonX's hands	xEffect	situation falls apart
PersonX takes matters into PersonX's hands	xEffect	assumes responsibility
PersonX takes matters into PersonX's hands	xEffect	achieves a goal
PersonX takes matters into PersonX's own hands	xEffect	none
PersonX takes place ___	xEffect	none
PersonX takes place ___	xEffect	none
PersonX takes place as a result	xEffect	none
PersonX takes place as a result	xEffect	Gets an award
PersonX takes place as a result	xEffect	cries
PersonX takes place as a result	xEffect	PersonX works as a substitute teacher
PersonX takes place as a result	xEffect	PersonX switches places
PersonX takes place during the years	xEffect	PersonX sighs with relief
PersonX takes place during the years	xEffect	PerosnX slows down their heart rate
PersonX takes place during the years	xEffect	none
PersonX takes place in europe	xEffect	none
PersonX takes place in europe	xEffect	none
PersonX takes place in the century	xEffect	none
PersonX takes place in the century	xEffect	none
PersonX takes place in the century	xEffect	He is part of something
PersonX takes place in the century	xEffect	Belongs to something
PersonX takes place in the course	xEffect	competes
PersonX takes place in the course	xEffect	tries to win
PersonX takes place in the course	xEffect	none
PersonX takes place on the day	xEffect	becomes motivated
PersonX takes place on the day	xEffect	applies for a new job
PersonX takes place on the day	xEffect	none
PersonX takes place over a period	xEffect	none
PersonX takes place over a period	xEffect	none
PersonX takes place soon	xEffect	calculate the arrival time
PersonX takes place soon	xEffect	search for a parking place
PersonX takes place soon	xEffect	none
PersonX takes place soon	xEffect	none
PersonX takes selfies	xEffect	none
PersonX takes selfies	xEffect	runs out of storage on phone
PersonX takes selfies	xEffect	posts them on facebook
PersonX takes selfies	xEffect	deletes selfie
PersonX takes selfies	xEffect	shares selfie
PersonX takes the ___ to read	xEffect	gains knowledge
PersonX takes the ___ to read	xEffect	does well in school
PersonX takes the ___ to read	xEffect	gains knowledge
PersonX takes the ___ to read	xEffect	is reassured
PersonX takes the ___ to read	xEffect	gains information
PersonX takes the ___ to read	xEffect	loses time
PersonX takes the bag	xEffect	looks inside
PersonX takes the bag	xEffect	throws the bag away
PersonX takes the bag	xEffect	says thanks
PersonX takes the bag	xEffect	packs the bag
PersonX takes the bag	xEffect	he takes the groceries home
PersonX takes the bag	xEffect	he puts them away
PersonX takes the new job	xEffect	makes more money
PersonX takes the new job	xEffect	drives to work
PersonX takes the new job	xEffect	Person X commits to a big change in their life.
PersonX takes the new job	xEffect	Person X shows gratitude to the employer.
PersonX takes the offer	xEffect	makes a job
PersonX takes the offer	xEffect	receives an offer
PersonX takes the offer	xEffect	going to make a plan to execute the work
PersonX takes the offer	xEffect	execute the work properly
PersonX takes the offer	xEffect	starts something new
PersonX takes the offer	xEffect	gest rewarded
PersonX takes the stage	xEffect	PersonX gets butterflies
PersonX takes the stage	xEffect	PersonX likes the attention
PersonX takes the stage	xEffect	none
PersonX takes the stand	xEffect	personx puts energy to take the stand
PersonX takes things	xEffect	build home
PersonX takes things	xEffect	making wall
PersonX takes things	xEffect	cooking curry
PersonX takes things	xEffect	sale things
PersonX takes things	xEffect	none
PersonX takes things	xEffect	none
PersonX takes things as they come	xEffect	becomes grateful
PersonX takes things as they come	xEffect	becomes patient
PersonX takes things as they come	xEffect	gets ripped off
PersonX takes things as they come	xEffect	misses opportunities in life
PersonX takes things as they come	xEffect	PersonX thinks things through cautiously
PersonX takes things as they come	xEffect	PersonX slowly breathes to reduce stress
PersonX takes things for granted	xEffect	gets punished
PersonX takes things for granted	xEffect	gets ripped of
PersonX takes things for granted	xEffect	He may think that he can do anything as he wish
PersonX takes things for granted	xEffect	He will do whatever he want to do
PersonX taketh PersonX's ___ in vain	xEffect	prays for forgiveness
PersonX taketh PersonX's ___ in vain	xEffect	forgives self
PersonX taketh PersonX's ___ in vain	xEffect	PersonX commits a mortal sin
PersonX taketh PersonX's ___ in vain	xEffect	PersonX insults themself
PersonX taketh PersonY's ___ in vain	xEffect	goes to confession
PersonX taketh PersonY's ___ in vain	xEffect	gets into trouble
PersonX taketh PersonY's ___ in vain	xEffect	is struck down by lightning
PersonX taketh PersonY's ___ in vain	xEffect	is chastised
PersonX talks on PersonX's phone	xEffect	none
PersonX talks on PersonX's phone	xEffect	PersonX wastes time
PersonX talks on PersonX's phone	xEffect	PersonX makes noise
PersonX talks on PersonX's phone	xEffect	gets a venmo
PersonX talks on PersonX's phone	xEffect	phone dies
PersonX talks on PersonY's phone	xEffect	lends phone
PersonX talks on PersonY's phone	xEffect	sanitizes phone
PersonX talks on PersonY's phone	xEffect	none
PersonX talks on PersonY's phone	xEffect	HAS TO GAIN ACCESS TO THE PHONE
PersonX talks on PersonY's phone	xEffect	HAS TO SPEAK INTO THE PHONE
PersonX talks on PersonY's phone	xEffect	HAS TO HOLD THE PHONE
PersonX talks on PersonY's phone	xEffect	HAS TO KNOW HOW TO USE THE PHONE
PersonX talks on the phone	xEffect	LOCATION TRACE
